"","time","location","Location_name","rating"
"46254","2020-04-08 12:55:00",2,"Northwest",NA
"46255","2020-04-08 12:55:00",2,"Northwest",NA
"46256","2020-04-08 12:55:00",2,"Northwest",NA
"46257","2020-04-08 12:55:00",2,"Northwest",NA
"46258","2020-04-08 12:55:00",2,"Northwest",NA
"46259","2020-04-08 12:55:00",2,"Northwest",NA
"46260","2020-04-08 12:55:00",2,"Northwest",NA
"46261","2020-04-08 12:55:00",2,"Northwest",NA
"46262","2020-04-08 12:55:00",2,"Northwest",NA
"46263","2020-04-08 12:55:00",2,"Northwest",NA
"46264","2020-04-08 12:55:00",2,"Northwest",NA
"46265","2020-04-08 12:55:00",2,"Northwest",NA
"46266","2020-04-08 12:55:00",4,"Safe Town",NA
"46267","2020-04-08 12:55:00",4,"Safe Town",NA
"46268","2020-04-08 12:55:00",4,"Safe Town",NA
"46269","2020-04-08 12:55:00",4,"Safe Town",NA
"46270","2020-04-08 12:55:00",4,"Safe Town",NA
"46271","2020-04-08 12:55:00",4,"Safe Town",NA
"46272","2020-04-08 12:55:00",4,"Safe Town",NA
"46273","2020-04-08 12:55:00",4,"Safe Town",NA
"46274","2020-04-08 12:55:00",4,"Safe Town",NA
"46275","2020-04-08 12:55:00",4,"Safe Town",NA
"46276","2020-04-08 12:55:00",4,"Safe Town",NA
"46277","2020-04-08 12:55:00",4,"Safe Town",NA
"46278","2020-04-08 12:55:00",4,"Safe Town",NA
"46279","2020-04-08 12:55:00",4,"Safe Town",NA
"46280","2020-04-08 12:55:00",4,"Safe Town",NA
"46281","2020-04-08 12:55:00",4,"Safe Town",NA
"46282","2020-04-08 12:55:00",5,"Southwest",0
"46283","2020-04-08 12:55:00",5,"Southwest",2
"46284","2020-04-08 12:55:00",6,"Downtown",2
"46285","2020-04-08 12:55:00",6,"Downtown",3
"46286","2020-04-08 12:55:00",6,"Downtown",2
"46287","2020-04-08 12:55:00",6,"Downtown",2
"46288","2020-04-08 12:55:00",6,"Downtown",2
"46289","2020-04-08 12:55:00",6,"Downtown",1
"46290","2020-04-08 12:55:00",6,"Downtown",2
"46291","2020-04-08 12:55:00",6,"Downtown",3
"46292","2020-04-08 12:55:00",11,"Terrapin",1
"46293","2020-04-08 12:55:00",11,"Terrapin",3
"46294","2020-04-08 12:55:00",11,"Terrapin",4
"46295","2020-04-08 12:55:00",11,"Terrapin",3
"46296","2020-04-08 12:55:00",11,"Terrapin",5
"46297","2020-04-08 12:55:00",11,"Terrapin",5
"46298","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46299","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46300","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46301","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46302","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46303","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46304","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46305","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46306","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46307","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46308","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46309","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46310","2020-04-08 12:55:00",12,"Pepper Mill",1
"46311","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46312","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46313","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46314","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46315","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46316","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46317","2020-04-08 12:55:00",12,"Pepper Mill",NA
"46318","2020-04-08 12:55:00",13,"Cheddarford",NA
"46319","2020-04-08 12:55:00",14,"Easton",NA
"46320","2020-04-08 12:55:00",14,"Easton",NA
"46321","2020-04-08 12:55:00",14,"Easton",NA
"46322","2020-04-08 12:55:00",14,"Easton",NA
"46323","2020-04-08 12:55:00",14,"Easton",NA
"46324","2020-04-08 12:55:00",14,"Easton",NA
"46325","2020-04-08 12:55:00",14,"Easton",NA
"46326","2020-04-08 12:55:00",14,"Easton",NA
"46327","2020-04-08 12:55:00",15,"Weston",NA
"46328","2020-04-08 12:55:00",15,"Weston",NA
"46329","2020-04-08 12:55:00",15,"Weston",NA
"46330","2020-04-08 12:55:00",15,"Weston",NA
"46331","2020-04-08 12:55:00",15,"Weston",NA
"46332","2020-04-08 12:55:00",15,"Weston",7
"46333","2020-04-08 12:55:00",15,"Weston",NA
"46334","2020-04-08 12:55:00",15,"Weston",NA
"46335","2020-04-08 12:55:00",15,"Weston",2
"46336","2020-04-08 12:55:00",16,"Southton",4
"46337","2020-04-08 12:55:00",16,"Southton",1
"46338","2020-04-08 12:55:00",16,"Southton",2
"46339","2020-04-08 12:55:00",16,"Southton",4
"46340","2020-04-08 12:55:00",16,"Southton",6
"46341","2020-04-08 12:55:00",16,"Southton",5
"46342","2020-04-08 12:55:00",16,"Southton",6
"46343","2020-04-08 12:55:00",16,"Southton",1
"46344","2020-04-08 12:55:00",17,"Oak Willow",NA
"46345","2020-04-08 12:55:00",17,"Oak Willow",NA
"46346","2020-04-08 12:55:00",17,"Oak Willow",NA
"46347","2020-04-08 12:55:00",17,"Oak Willow",NA
"46348","2020-04-08 12:55:00",17,"Oak Willow",NA
"46349","2020-04-08 12:55:00",18,"East Parton",NA
"46350","2020-04-08 12:55:00",18,"East Parton",NA
"46351","2020-04-08 12:55:00",18,"East Parton",NA
"46352","2020-04-08 12:55:00",18,"East Parton",NA
"46353","2020-04-08 12:55:00",18,"East Parton",NA
"46354","2020-04-08 12:55:00",18,"East Parton",NA
"46355","2020-04-08 12:55:00",18,"East Parton",NA
"46356","2020-04-08 12:55:00",18,"East Parton",NA
"46357","2020-04-08 12:55:00",18,"East Parton",NA
"46358","2020-04-08 12:55:00",18,"East Parton",NA
"46359","2020-04-08 12:55:00",18,"East Parton",NA
"46360","2020-04-08 12:55:00",18,"East Parton",NA
"46361","2020-04-08 12:55:00",18,"East Parton",NA
"46362","2020-04-08 12:55:00",18,"East Parton",NA
"46363","2020-04-08 12:55:00",18,"East Parton",NA
"46364","2020-04-08 12:55:00",18,"East Parton",NA
"46365","2020-04-08 12:55:00",19,"West Parton",NA
"46366","2020-04-08 12:55:00",19,"West Parton",NA
"46367","2020-04-08 13:00:00",1,"Palace Hills",2
"46368","2020-04-08 13:00:00",1,"Palace Hills",2
"46369","2020-04-08 13:00:00",1,"Palace Hills",2
"46370","2020-04-08 13:00:00",2,"Northwest",NA
"46371","2020-04-08 13:00:00",2,"Northwest",NA
"46372","2020-04-08 13:00:00",2,"Northwest",NA
"46373","2020-04-08 13:00:00",2,"Northwest",NA
"46374","2020-04-08 13:00:00",2,"Northwest",NA
"46375","2020-04-08 13:00:00",2,"Northwest",NA
"46376","2020-04-08 13:00:00",2,"Northwest",NA
"46377","2020-04-08 13:00:00",2,"Northwest",NA
"46378","2020-04-08 13:00:00",2,"Northwest",NA
"46379","2020-04-08 13:00:00",2,"Northwest",NA
"46380","2020-04-08 13:00:00",2,"Northwest",NA
"46381","2020-04-08 13:00:00",2,"Northwest",NA
"46382","2020-04-08 13:00:00",2,"Northwest",NA
"46383","2020-04-08 13:00:00",2,"Northwest",NA
"46384","2020-04-08 13:00:00",2,"Northwest",NA
"46385","2020-04-08 13:00:00",4,"Safe Town",NA
"46386","2020-04-08 13:00:00",4,"Safe Town",NA
"46387","2020-04-08 13:00:00",4,"Safe Town",NA
"46388","2020-04-08 13:00:00",4,"Safe Town",NA
"46389","2020-04-08 13:00:00",4,"Safe Town",NA
"46390","2020-04-08 13:00:00",4,"Safe Town",NA
"46391","2020-04-08 13:00:00",4,"Safe Town",NA
"46392","2020-04-08 13:00:00",4,"Safe Town",NA
"46393","2020-04-08 13:00:00",4,"Safe Town",NA
"46394","2020-04-08 13:00:00",4,"Safe Town",NA
"46395","2020-04-08 13:00:00",4,"Safe Town",NA
"46396","2020-04-08 13:00:00",4,"Safe Town",NA
"46397","2020-04-08 13:00:00",4,"Safe Town",NA
"46398","2020-04-08 13:00:00",5,"Southwest",2
"46399","2020-04-08 13:00:00",5,"Southwest",1
"46400","2020-04-08 13:00:00",5,"Southwest",1
"46401","2020-04-08 13:00:00",5,"Southwest",0
"46402","2020-04-08 13:00:00",5,"Southwest",1
"46403","2020-04-08 13:00:00",6,"Downtown",2
"46404","2020-04-08 13:00:00",6,"Downtown",1
"46405","2020-04-08 13:00:00",6,"Downtown",0
"46406","2020-04-08 13:00:00",6,"Downtown",2
"46407","2020-04-08 13:00:00",7,"Wilson Forest",NA
"46408","2020-04-08 13:00:00",11,"Terrapin",10
"46409","2020-04-08 13:00:00",11,"Terrapin",4
"46410","2020-04-08 13:00:00",11,"Terrapin",5
"46411","2020-04-08 13:00:00",11,"Terrapin",5
"46412","2020-04-08 13:00:00",11,"Terrapin",4
"46413","2020-04-08 13:00:00",11,"Terrapin",4
"46414","2020-04-08 13:00:00",11,"Terrapin",4
"46415","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46416","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46417","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46418","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46419","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46420","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46421","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46422","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46423","2020-04-08 13:00:00",12,"Pepper Mill",2
"46424","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46425","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46426","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46427","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46428","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46429","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46430","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46431","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46432","2020-04-08 13:00:00",12,"Pepper Mill",NA
"46433","2020-04-08 13:00:00",14,"Easton",NA
"46434","2020-04-08 13:00:00",14,"Easton",NA
"46435","2020-04-08 13:00:00",14,"Easton",NA
"46436","2020-04-08 13:00:00",14,"Easton",NA
"46437","2020-04-08 13:00:00",14,"Easton",NA
"46438","2020-04-08 13:00:00",14,"Easton",NA
"46439","2020-04-08 13:00:00",15,"Weston",NA
"46440","2020-04-08 13:00:00",15,"Weston",NA
"46441","2020-04-08 13:00:00",15,"Weston",NA
"46442","2020-04-08 13:00:00",15,"Weston",NA
"46443","2020-04-08 13:00:00",15,"Weston",NA
"46444","2020-04-08 13:00:00",15,"Weston",NA
"46445","2020-04-08 13:00:00",16,"Southton",6
"46446","2020-04-08 13:00:00",16,"Southton",1
"46447","2020-04-08 13:00:00",17,"Oak Willow",NA
"46448","2020-04-08 13:00:00",17,"Oak Willow",NA
"46449","2020-04-08 13:00:00",17,"Oak Willow",NA
"46450","2020-04-08 13:00:00",17,"Oak Willow",NA
"46451","2020-04-08 13:00:00",17,"Oak Willow",NA
"46452","2020-04-08 13:00:00",17,"Oak Willow",NA
"46453","2020-04-08 13:00:00",17,"Oak Willow",NA
"46454","2020-04-08 13:00:00",17,"Oak Willow",NA
"46455","2020-04-08 13:00:00",17,"Oak Willow",NA
"46456","2020-04-08 13:00:00",17,"Oak Willow",NA
"46457","2020-04-08 13:00:00",17,"Oak Willow",NA
"46458","2020-04-08 13:00:00",18,"East Parton",NA
"46459","2020-04-08 13:00:00",18,"East Parton",NA
"46460","2020-04-08 13:00:00",18,"East Parton",NA
"46461","2020-04-08 13:00:00",18,"East Parton",NA
"46462","2020-04-08 13:00:00",18,"East Parton",NA
"46463","2020-04-08 13:00:00",18,"East Parton",NA
"46464","2020-04-08 13:00:00",18,"East Parton",NA
"46465","2020-04-08 13:00:00",18,"East Parton",NA
"46466","2020-04-08 13:00:00",18,"East Parton",NA
"46467","2020-04-08 13:00:00",18,"East Parton",NA
"46468","2020-04-08 13:00:00",18,"East Parton",NA
"46469","2020-04-08 13:00:00",18,"East Parton",NA
"46470","2020-04-08 13:00:00",19,"West Parton",NA
"46471","2020-04-08 13:00:00",19,"West Parton",NA
"46472","2020-04-08 13:05:00",1,"Palace Hills",3
"46473","2020-04-08 13:05:00",1,"Palace Hills",3
"46474","2020-04-08 13:05:00",2,"Northwest",NA
"46475","2020-04-08 13:05:00",2,"Northwest",NA
"46476","2020-04-08 13:05:00",2,"Northwest",NA
"46477","2020-04-08 13:05:00",2,"Northwest",NA
"46478","2020-04-08 13:05:00",2,"Northwest",NA
"46479","2020-04-08 13:05:00",2,"Northwest",NA
"46480","2020-04-08 13:05:00",2,"Northwest",NA
"46481","2020-04-08 13:05:00",2,"Northwest",NA
"46482","2020-04-08 13:05:00",2,"Northwest",NA
"46483","2020-04-08 13:05:00",2,"Northwest",NA
"46484","2020-04-08 13:05:00",2,"Northwest",NA
"46485","2020-04-08 13:05:00",2,"Northwest",NA
"46486","2020-04-08 13:05:00",2,"Northwest",NA
"46487","2020-04-08 13:05:00",2,"Northwest",NA
"46488","2020-04-08 13:05:00",4,"Safe Town",NA
"46489","2020-04-08 13:05:00",4,"Safe Town",NA
"46490","2020-04-08 13:05:00",4,"Safe Town",NA
"46491","2020-04-08 13:05:00",4,"Safe Town",NA
"46492","2020-04-08 13:05:00",4,"Safe Town",NA
"46493","2020-04-08 13:05:00",4,"Safe Town",NA
"46494","2020-04-08 13:05:00",4,"Safe Town",NA
"46495","2020-04-08 13:05:00",4,"Safe Town",NA
"46496","2020-04-08 13:05:00",4,"Safe Town",NA
"46497","2020-04-08 13:05:00",4,"Safe Town",NA
"46498","2020-04-08 13:05:00",5,"Southwest",1
"46499","2020-04-08 13:05:00",5,"Southwest",1
"46500","2020-04-08 13:05:00",5,"Southwest",1
"46501","2020-04-08 13:05:00",5,"Southwest",1
"46502","2020-04-08 13:05:00",5,"Southwest",1
"46503","2020-04-08 13:05:00",6,"Downtown",2
"46504","2020-04-08 13:05:00",6,"Downtown",2
"46505","2020-04-08 13:05:00",6,"Downtown",2
"46506","2020-04-08 13:05:00",6,"Downtown",2
"46507","2020-04-08 13:05:00",6,"Downtown",2
"46508","2020-04-08 13:05:00",6,"Downtown",2
"46509","2020-04-08 13:05:00",6,"Downtown",2
"46510","2020-04-08 13:05:00",6,"Downtown",3
"46511","2020-04-08 13:05:00",11,"Terrapin",4
"46512","2020-04-08 13:05:00",11,"Terrapin",3
"46513","2020-04-08 13:05:00",11,"Terrapin",4
"46514","2020-04-08 13:05:00",11,"Terrapin",4
"46515","2020-04-08 13:05:00",11,"Terrapin",4
"46516","2020-04-08 13:05:00",11,"Terrapin",5
"46517","2020-04-08 13:05:00",11,"Terrapin",5
"46518","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46519","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46520","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46521","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46522","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46523","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46524","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46525","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46526","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46527","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46528","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46529","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46530","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46531","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46532","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46533","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46534","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46535","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46536","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46537","2020-04-08 13:05:00",12,"Pepper Mill",NA
"46538","2020-04-08 13:05:00",13,"Cheddarford",NA
"46539","2020-04-08 13:05:00",13,"Cheddarford",NA
"46540","2020-04-08 13:05:00",14,"Easton",NA
"46541","2020-04-08 13:05:00",14,"Easton",NA
"46542","2020-04-08 13:05:00",14,"Easton",NA
"46543","2020-04-08 13:05:00",14,"Easton",NA
"46544","2020-04-08 13:05:00",14,"Easton",NA
"46545","2020-04-08 13:05:00",14,"Easton",NA
"46546","2020-04-08 13:05:00",14,"Easton",NA
"46547","2020-04-08 13:05:00",14,"Easton",NA
"46548","2020-04-08 13:05:00",15,"Weston",NA
"46549","2020-04-08 13:05:00",15,"Weston",NA
"46550","2020-04-08 13:05:00",15,"Weston",NA
"46551","2020-04-08 13:05:00",15,"Weston",NA
"46552","2020-04-08 13:05:00",15,"Weston",NA
"46553","2020-04-08 13:05:00",15,"Weston",NA
"46554","2020-04-08 13:05:00",15,"Weston",NA
"46555","2020-04-08 13:05:00",15,"Weston",NA
"46556","2020-04-08 13:05:00",15,"Weston",NA
"46557","2020-04-08 13:05:00",16,"Southton",1
"46558","2020-04-08 13:05:00",16,"Southton",2
"46559","2020-04-08 13:05:00",16,"Southton",4
"46560","2020-04-08 13:05:00",16,"Southton",4
"46561","2020-04-08 13:05:00",16,"Southton",4
"46562","2020-04-08 13:05:00",16,"Southton",1
"46563","2020-04-08 13:05:00",16,"Southton",3
"46564","2020-04-08 13:05:00",17,"Oak Willow",NA
"46565","2020-04-08 13:05:00",17,"Oak Willow",NA
"46566","2020-04-08 13:05:00",17,"Oak Willow",NA
"46567","2020-04-08 13:05:00",17,"Oak Willow",NA
"46568","2020-04-08 13:05:00",17,"Oak Willow",NA
"46569","2020-04-08 13:05:00",17,"Oak Willow",NA
"46570","2020-04-08 13:05:00",17,"Oak Willow",NA
"46571","2020-04-08 13:05:00",17,"Oak Willow",NA
"46572","2020-04-08 13:05:00",18,"East Parton",NA
"46573","2020-04-08 13:05:00",18,"East Parton",NA
"46574","2020-04-08 13:05:00",18,"East Parton",NA
"46575","2020-04-08 13:05:00",18,"East Parton",4
"46576","2020-04-08 13:05:00",18,"East Parton",NA
"46577","2020-04-08 13:05:00",18,"East Parton",NA
"46578","2020-04-08 13:05:00",18,"East Parton",NA
"46579","2020-04-08 13:05:00",18,"East Parton",NA
"46580","2020-04-08 13:05:00",18,"East Parton",NA
"46581","2020-04-08 13:05:00",18,"East Parton",NA
"46582","2020-04-08 13:05:00",18,"East Parton",NA
"46583","2020-04-08 13:05:00",18,"East Parton",NA
"46584","2020-04-08 13:05:00",18,"East Parton",NA
"46585","2020-04-08 13:05:00",19,"West Parton",NA
"46586","2020-04-08 13:05:00",19,"West Parton",NA
"46587","2020-04-08 13:05:00",19,"West Parton",NA
"46588","2020-04-08 13:10:00",1,"Palace Hills",9
"46589","2020-04-08 13:10:00",1,"Palace Hills",3
"46590","2020-04-08 13:10:00",2,"Northwest",NA
"46591","2020-04-08 13:10:00",2,"Northwest",NA
"46592","2020-04-08 13:10:00",2,"Northwest",NA
"46593","2020-04-08 13:10:00",2,"Northwest",NA
"46594","2020-04-08 13:10:00",2,"Northwest",NA
"46595","2020-04-08 13:10:00",2,"Northwest",NA
"46596","2020-04-08 13:10:00",2,"Northwest",NA
"46597","2020-04-08 13:10:00",2,"Northwest",NA
"46598","2020-04-08 13:10:00",2,"Northwest",NA
"46599","2020-04-08 13:10:00",2,"Northwest",NA
"46600","2020-04-08 13:10:00",4,"Safe Town",NA
"46601","2020-04-08 13:10:00",4,"Safe Town",NA
"46602","2020-04-08 13:10:00",4,"Safe Town",NA
"46603","2020-04-08 13:10:00",4,"Safe Town",NA
"46604","2020-04-08 13:10:00",4,"Safe Town",NA
"46605","2020-04-08 13:10:00",4,"Safe Town",NA
"46606","2020-04-08 13:10:00",4,"Safe Town",NA
"46607","2020-04-08 13:10:00",5,"Southwest",7
"46608","2020-04-08 13:10:00",5,"Southwest",8
"46609","2020-04-08 13:10:00",5,"Southwest",2
"46610","2020-04-08 13:10:00",5,"Southwest",1
"46611","2020-04-08 13:10:00",5,"Southwest",1
"46612","2020-04-08 13:10:00",5,"Southwest",1
"46613","2020-04-08 13:10:00",5,"Southwest",1
"46614","2020-04-08 13:10:00",5,"Southwest",2
"46615","2020-04-08 13:10:00",6,"Downtown",2
"46616","2020-04-08 13:10:00",6,"Downtown",1
"46617","2020-04-08 13:10:00",6,"Downtown",3
"46618","2020-04-08 13:10:00",6,"Downtown",3
"46619","2020-04-08 13:10:00",6,"Downtown",3
"46620","2020-04-08 13:10:00",11,"Terrapin",4
"46621","2020-04-08 13:10:00",11,"Terrapin",5
"46622","2020-04-08 13:10:00",11,"Terrapin",5
"46623","2020-04-08 13:10:00",11,"Terrapin",4
"46624","2020-04-08 13:10:00",11,"Terrapin",4
"46625","2020-04-08 13:10:00",11,"Terrapin",4
"46626","2020-04-08 13:10:00",11,"Terrapin",4
"46627","2020-04-08 13:10:00",11,"Terrapin",3
"46628","2020-04-08 13:10:00",11,"Terrapin",4
"46629","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46630","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46631","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46632","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46633","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46634","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46635","2020-04-08 13:10:00",12,"Pepper Mill",3
"46636","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46637","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46638","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46639","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46640","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46641","2020-04-08 13:10:00",12,"Pepper Mill",4
"46642","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46643","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46644","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46645","2020-04-08 13:10:00",12,"Pepper Mill",NA
"46646","2020-04-08 13:10:00",13,"Cheddarford",NA
"46647","2020-04-08 13:10:00",14,"Easton",NA
"46648","2020-04-08 13:10:00",14,"Easton",NA
"46649","2020-04-08 13:10:00",14,"Easton",NA
"46650","2020-04-08 13:10:00",14,"Easton",NA
"46651","2020-04-08 13:10:00",15,"Weston",NA
"46652","2020-04-08 13:10:00",15,"Weston",NA
"46653","2020-04-08 13:10:00",15,"Weston",NA
"46654","2020-04-08 13:10:00",15,"Weston",NA
"46655","2020-04-08 13:10:00",15,"Weston",NA
"46656","2020-04-08 13:10:00",15,"Weston",NA
"46657","2020-04-08 13:10:00",15,"Weston",NA
"46658","2020-04-08 13:10:00",15,"Weston",NA
"46659","2020-04-08 13:10:00",16,"Southton",2
"46660","2020-04-08 13:10:00",16,"Southton",3
"46661","2020-04-08 13:10:00",16,"Southton",3
"46662","2020-04-08 13:10:00",16,"Southton",3
"46663","2020-04-08 13:10:00",16,"Southton",3
"46664","2020-04-08 13:10:00",17,"Oak Willow",NA
"46665","2020-04-08 13:10:00",17,"Oak Willow",NA
"46666","2020-04-08 13:10:00",17,"Oak Willow",NA
"46667","2020-04-08 13:10:00",17,"Oak Willow",NA
"46668","2020-04-08 13:10:00",17,"Oak Willow",NA
"46669","2020-04-08 13:10:00",17,"Oak Willow",NA
"46670","2020-04-08 13:10:00",17,"Oak Willow",NA
"46671","2020-04-08 13:10:00",17,"Oak Willow",NA
"46672","2020-04-08 13:10:00",18,"East Parton",4
"46673","2020-04-08 13:10:00",18,"East Parton",NA
"46674","2020-04-08 13:10:00",18,"East Parton",NA
"46675","2020-04-08 13:10:00",18,"East Parton",NA
"46676","2020-04-08 13:10:00",18,"East Parton",NA
"46677","2020-04-08 13:10:00",18,"East Parton",NA
"46678","2020-04-08 13:10:00",18,"East Parton",NA
"46679","2020-04-08 13:10:00",18,"East Parton",NA
"46680","2020-04-08 13:10:00",18,"East Parton",NA
"46681","2020-04-08 13:10:00",18,"East Parton",NA
"46682","2020-04-08 13:10:00",18,"East Parton",NA
"46683","2020-04-08 13:10:00",18,"East Parton",NA
"46684","2020-04-08 13:10:00",19,"West Parton",NA
"46685","2020-04-08 13:10:00",19,"West Parton",NA
"46686","2020-04-08 13:15:00",1,"Palace Hills",3
"46687","2020-04-08 13:15:00",1,"Palace Hills",3
"46688","2020-04-08 13:15:00",1,"Palace Hills",2
"46689","2020-04-08 13:15:00",1,"Palace Hills",3
"46690","2020-04-08 13:15:00",2,"Northwest",NA
"46691","2020-04-08 13:15:00",2,"Northwest",NA
"46692","2020-04-08 13:15:00",2,"Northwest",NA
"46693","2020-04-08 13:15:00",2,"Northwest",NA
"46694","2020-04-08 13:15:00",2,"Northwest",NA
"46695","2020-04-08 13:15:00",2,"Northwest",NA
"46696","2020-04-08 13:15:00",2,"Northwest",NA
"46697","2020-04-08 13:15:00",2,"Northwest",NA
"46698","2020-04-08 13:15:00",2,"Northwest",NA
"46699","2020-04-08 13:15:00",2,"Northwest",NA
"46700","2020-04-08 13:15:00",2,"Northwest",NA
"46701","2020-04-08 13:15:00",2,"Northwest",NA
"46702","2020-04-08 13:15:00",2,"Northwest",NA
"46703","2020-04-08 13:15:00",4,"Safe Town",NA
"46704","2020-04-08 13:15:00",4,"Safe Town",NA
"46705","2020-04-08 13:15:00",4,"Safe Town",NA
"46706","2020-04-08 13:15:00",4,"Safe Town",NA
"46707","2020-04-08 13:15:00",4,"Safe Town",NA
"46708","2020-04-08 13:15:00",4,"Safe Town",NA
"46709","2020-04-08 13:15:00",4,"Safe Town",NA
"46710","2020-04-08 13:15:00",5,"Southwest",0
"46711","2020-04-08 13:15:00",6,"Downtown",4
"46712","2020-04-08 13:15:00",6,"Downtown",4
"46713","2020-04-08 13:15:00",6,"Downtown",4
"46714","2020-04-08 13:15:00",6,"Downtown",2
"46715","2020-04-08 13:15:00",6,"Downtown",2
"46716","2020-04-08 13:15:00",6,"Downtown",3
"46717","2020-04-08 13:15:00",7,"Wilson Forest",6
"46718","2020-04-08 13:15:00",11,"Terrapin",5
"46719","2020-04-08 13:15:00",11,"Terrapin",4
"46720","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46721","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46722","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46723","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46724","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46725","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46726","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46727","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46728","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46729","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46730","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46731","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46732","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46733","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46734","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46735","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46736","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46737","2020-04-08 13:15:00",12,"Pepper Mill",NA
"46738","2020-04-08 13:15:00",13,"Cheddarford",NA
"46739","2020-04-08 13:15:00",13,"Cheddarford",NA
"46740","2020-04-08 13:15:00",13,"Cheddarford",NA
"46741","2020-04-08 13:15:00",14,"Easton",NA
"46742","2020-04-08 13:15:00",14,"Easton",NA
"46743","2020-04-08 13:15:00",14,"Easton",NA
