"","time","location","Location_name","rating"
"53312","2020-04-09 01:00:00",3,"Old Town",6
"53313","2020-04-09 01:00:00",3,"Old Town",5
"53314","2020-04-09 01:00:00",3,"Old Town",6
"53315","2020-04-09 01:00:00",3,"Old Town",6
"53316","2020-04-09 01:00:00",3,"Old Town",6
"53317","2020-04-09 01:00:00",3,"Old Town",6
"53318","2020-04-09 01:00:00",3,"Old Town",6
"53319","2020-04-09 01:00:00",3,"Old Town",7
"53320","2020-04-09 01:00:00",3,"Old Town",6
"53321","2020-04-09 01:00:00",3,"Old Town",8
"53322","2020-04-09 01:00:00",3,"Old Town",5
"53323","2020-04-09 01:00:00",3,"Old Town",6
"53324","2020-04-09 01:00:00",3,"Old Town",7
"53325","2020-04-09 01:00:00",3,"Old Town",7
"53326","2020-04-09 01:00:00",3,"Old Town",6
"53327","2020-04-09 01:00:00",3,"Old Town",5
"53328","2020-04-09 01:00:00",3,"Old Town",5
"53329","2020-04-09 01:00:00",3,"Old Town",5
"53330","2020-04-09 01:00:00",3,"Old Town",6
"53331","2020-04-09 01:00:00",3,"Old Town",8
"53332","2020-04-09 01:00:00",3,"Old Town",6
"53333","2020-04-09 01:00:00",3,"Old Town",6
"53334","2020-04-09 01:00:00",3,"Old Town",5
"53335","2020-04-09 01:00:00",3,"Old Town",5
"53336","2020-04-09 01:00:00",3,"Old Town",5
"53337","2020-04-09 01:00:00",3,"Old Town",7
"53338","2020-04-09 01:00:00",3,"Old Town",6
"53339","2020-04-09 01:00:00",3,"Old Town",7
"53340","2020-04-09 01:00:00",3,"Old Town",5
"53341","2020-04-09 01:00:00",3,"Old Town",7
"53342","2020-04-09 01:00:00",3,"Old Town",7
"53343","2020-04-09 01:00:00",3,"Old Town",6
"53344","2020-04-09 01:00:00",3,"Old Town",7
"53345","2020-04-09 01:00:00",3,"Old Town",6
"53346","2020-04-09 01:00:00",3,"Old Town",6
"53347","2020-04-09 01:00:00",3,"Old Town",4
"53348","2020-04-09 01:00:00",3,"Old Town",6
"53349","2020-04-09 01:00:00",3,"Old Town",5
"53350","2020-04-09 01:00:00",3,"Old Town",6
"53351","2020-04-09 01:00:00",3,"Old Town",6
"53352","2020-04-09 01:00:00",3,"Old Town",7
"53353","2020-04-09 01:00:00",3,"Old Town",6
"53354","2020-04-09 01:00:00",3,"Old Town",6
"53355","2020-04-09 01:00:00",3,"Old Town",6
"53356","2020-04-09 01:00:00",3,"Old Town",6
"53357","2020-04-09 01:00:00",3,"Old Town",6
"53358","2020-04-09 01:00:00",3,"Old Town",6
"53359","2020-04-09 01:00:00",3,"Old Town",5
"53360","2020-04-09 01:00:00",3,"Old Town",6
"53361","2020-04-09 01:00:00",3,"Old Town",5
"53362","2020-04-09 01:00:00",3,"Old Town",6
"53363","2020-04-09 01:00:00",3,"Old Town",6
"53364","2020-04-09 01:00:00",3,"Old Town",6
"53365","2020-04-09 01:00:00",3,"Old Town",7
"53366","2020-04-09 01:00:00",3,"Old Town",6
"53367","2020-04-09 01:00:00",3,"Old Town",6
"53368","2020-04-09 01:00:00",3,"Old Town",6
"53369","2020-04-09 01:00:00",3,"Old Town",6
"53370","2020-04-09 01:00:00",3,"Old Town",6
"53371","2020-04-09 01:00:00",3,"Old Town",6
"53372","2020-04-09 01:00:00",3,"Old Town",7
"53373","2020-04-09 01:00:00",3,"Old Town",5
"53374","2020-04-09 01:00:00",3,"Old Town",6
"53375","2020-04-09 01:00:00",3,"Old Town",6
"53376","2020-04-09 01:00:00",3,"Old Town",6
"53377","2020-04-09 01:00:00",3,"Old Town",6
"53378","2020-04-09 01:00:00",3,"Old Town",6
"53379","2020-04-09 01:00:00",3,"Old Town",6
"53380","2020-04-09 01:00:00",3,"Old Town",5
"53381","2020-04-09 01:00:00",3,"Old Town",6
"53382","2020-04-09 01:00:00",3,"Old Town",5
"53383","2020-04-09 01:00:00",3,"Old Town",6
"53384","2020-04-09 01:00:00",3,"Old Town",6
"53385","2020-04-09 01:00:00",3,"Old Town",5
"53386","2020-04-09 01:00:00",3,"Old Town",6
"53387","2020-04-09 01:00:00",3,"Old Town",7
"53388","2020-04-09 01:00:00",3,"Old Town",6
"53389","2020-04-09 01:00:00",3,"Old Town",6
"53390","2020-04-09 01:00:00",3,"Old Town",6
"53391","2020-04-09 01:00:00",3,"Old Town",7
"53392","2020-04-09 01:00:00",3,"Old Town",6
"53393","2020-04-09 01:00:00",3,"Old Town",7
"53394","2020-04-09 01:00:00",3,"Old Town",5
"53395","2020-04-09 01:00:00",3,"Old Town",6
"53396","2020-04-09 01:00:00",3,"Old Town",6
"53397","2020-04-09 01:00:00",3,"Old Town",8
"53398","2020-04-09 01:00:00",3,"Old Town",5
"53399","2020-04-09 01:00:00",3,"Old Town",6
"53400","2020-04-09 01:00:00",3,"Old Town",7
"53401","2020-04-09 01:00:00",3,"Old Town",7
"53402","2020-04-09 01:00:00",3,"Old Town",6
"53403","2020-04-09 01:00:00",3,"Old Town",6
"53404","2020-04-09 01:00:00",3,"Old Town",6
"53405","2020-04-09 01:00:00",3,"Old Town",6
"53406","2020-04-09 01:00:00",3,"Old Town",6
"53407","2020-04-09 01:00:00",3,"Old Town",6
"53408","2020-04-09 01:00:00",3,"Old Town",7
"53409","2020-04-09 01:00:00",3,"Old Town",6
"53410","2020-04-09 01:00:00",3,"Old Town",7
"53411","2020-04-09 01:00:00",3,"Old Town",6
"53412","2020-04-09 01:00:00",3,"Old Town",8
"53413","2020-04-09 01:00:00",3,"Old Town",6
"53414","2020-04-09 01:00:00",3,"Old Town",6
"53415","2020-04-09 01:00:00",3,"Old Town",6
"53416","2020-04-09 01:00:00",3,"Old Town",5
"53417","2020-04-09 01:00:00",3,"Old Town",6
"53418","2020-04-09 01:00:00",3,"Old Town",7
"53419","2020-04-09 01:00:00",3,"Old Town",5
"53420","2020-04-09 01:00:00",3,"Old Town",7
"53421","2020-04-09 01:00:00",3,"Old Town",6
"53422","2020-04-09 01:00:00",3,"Old Town",6
"53423","2020-04-09 01:00:00",3,"Old Town",6
"53424","2020-04-09 01:00:00",3,"Old Town",6
"53425","2020-04-09 01:00:00",3,"Old Town",6
"53426","2020-04-09 01:00:00",3,"Old Town",6
"53427","2020-04-09 01:00:00",3,"Old Town",5
"53428","2020-04-09 01:00:00",3,"Old Town",6
"53429","2020-04-09 01:00:00",3,"Old Town",5
"53430","2020-04-09 01:00:00",3,"Old Town",6
"53431","2020-04-09 01:00:00",3,"Old Town",6
"53432","2020-04-09 01:00:00",3,"Old Town",4
"53433","2020-04-09 01:00:00",3,"Old Town",7
"53434","2020-04-09 01:00:00",3,"Old Town",6
"53435","2020-04-09 01:00:00",3,"Old Town",6
"53436","2020-04-09 01:00:00",3,"Old Town",6
"53437","2020-04-09 01:00:00",3,"Old Town",7
"53438","2020-04-09 01:00:00",3,"Old Town",7
"53439","2020-04-09 01:00:00",3,"Old Town",6
"53440","2020-04-09 01:00:00",3,"Old Town",6
"53441","2020-04-09 01:00:00",3,"Old Town",6
"53442","2020-04-09 01:00:00",3,"Old Town",6
"53443","2020-04-09 01:00:00",3,"Old Town",7
"53444","2020-04-09 01:00:00",3,"Old Town",6
"53445","2020-04-09 01:00:00",3,"Old Town",6
"53446","2020-04-09 01:00:00",3,"Old Town",7
"53447","2020-04-09 01:00:00",3,"Old Town",6
"53448","2020-04-09 01:00:00",3,"Old Town",7
"53449","2020-04-09 01:00:00",3,"Old Town",5
"53450","2020-04-09 01:00:00",3,"Old Town",8
"53451","2020-04-09 01:00:00",3,"Old Town",6
"53452","2020-04-09 01:00:00",3,"Old Town",6
"53453","2020-04-09 01:00:00",3,"Old Town",6
"53454","2020-04-09 01:00:00",3,"Old Town",6
"53455","2020-04-09 01:00:00",3,"Old Town",7
"53456","2020-04-09 01:00:00",3,"Old Town",6
"53457","2020-04-09 01:00:00",3,"Old Town",6
"53458","2020-04-09 01:00:00",3,"Old Town",6
"53459","2020-04-09 01:00:00",3,"Old Town",7
"53460","2020-04-09 01:00:00",3,"Old Town",6
"53461","2020-04-09 01:00:00",3,"Old Town",7
"53462","2020-04-09 01:00:00",3,"Old Town",6
"53463","2020-04-09 01:00:00",3,"Old Town",5
"53464","2020-04-09 01:00:00",3,"Old Town",7
"53465","2020-04-09 01:00:00",3,"Old Town",6
"53466","2020-04-09 01:00:00",3,"Old Town",6
"53467","2020-04-09 01:00:00",3,"Old Town",6
"53468","2020-04-09 01:00:00",3,"Old Town",5
"53469","2020-04-09 01:00:00",3,"Old Town",5
"53470","2020-04-09 01:00:00",3,"Old Town",6
"53471","2020-04-09 01:00:00",3,"Old Town",6
"53472","2020-04-09 01:00:00",3,"Old Town",7
"53473","2020-04-09 01:00:00",3,"Old Town",6
"53474","2020-04-09 01:00:00",3,"Old Town",7
"53475","2020-04-09 01:00:00",3,"Old Town",5
"53476","2020-04-09 01:00:00",3,"Old Town",7
"53477","2020-04-09 01:00:00",3,"Old Town",6
"53478","2020-04-09 01:00:00",3,"Old Town",5
"53479","2020-04-09 01:00:00",3,"Old Town",6
"53480","2020-04-09 01:00:00",3,"Old Town",6
"53481","2020-04-09 01:00:00",3,"Old Town",7
"53482","2020-04-09 01:00:00",3,"Old Town",6
"53483","2020-04-09 01:00:00",3,"Old Town",5
"53484","2020-04-09 01:00:00",3,"Old Town",6
"53485","2020-04-09 01:00:00",3,"Old Town",6
"53486","2020-04-09 01:00:00",3,"Old Town",6
"53487","2020-04-09 01:00:00",3,"Old Town",6
"53488","2020-04-09 01:00:00",3,"Old Town",7
"53489","2020-04-09 01:00:00",3,"Old Town",6
"53490","2020-04-09 01:00:00",3,"Old Town",5
"53491","2020-04-09 01:00:00",3,"Old Town",6
"53492","2020-04-09 01:00:00",3,"Old Town",7
"53493","2020-04-09 01:00:00",3,"Old Town",7
"53494","2020-04-09 01:00:00",3,"Old Town",5
"53495","2020-04-09 01:00:00",3,"Old Town",6
"53496","2020-04-09 01:00:00",3,"Old Town",6
"53497","2020-04-09 01:00:00",3,"Old Town",7
"53498","2020-04-09 01:00:00",3,"Old Town",7
"53499","2020-04-09 01:00:00",3,"Old Town",6
"53500","2020-04-09 01:00:00",3,"Old Town",6
"53501","2020-04-09 01:00:00",3,"Old Town",6
"53502","2020-04-09 01:00:00",3,"Old Town",6
"53503","2020-04-09 01:00:00",3,"Old Town",5
"53504","2020-04-09 01:00:00",3,"Old Town",5
"53505","2020-04-09 01:00:00",3,"Old Town",7
"53506","2020-04-09 01:00:00",3,"Old Town",7
"53507","2020-04-09 01:00:00",3,"Old Town",6
"53508","2020-04-09 01:00:00",3,"Old Town",6
"53509","2020-04-09 01:00:00",3,"Old Town",6
"53510","2020-04-09 01:00:00",3,"Old Town",6
"53511","2020-04-09 01:00:00",3,"Old Town",7
"53512","2020-04-09 01:00:00",3,"Old Town",6
"53513","2020-04-09 01:00:00",3,"Old Town",6
"53514","2020-04-09 01:00:00",3,"Old Town",7
"53515","2020-04-09 01:00:00",3,"Old Town",6
"53516","2020-04-09 01:00:00",3,"Old Town",5
"53517","2020-04-09 01:00:00",3,"Old Town",6
"53518","2020-04-09 01:00:00",3,"Old Town",7
"53519","2020-04-09 01:00:00",3,"Old Town",6
"53520","2020-04-09 01:00:00",3,"Old Town",6
"53521","2020-04-09 01:00:00",3,"Old Town",5
"53522","2020-04-09 01:00:00",3,"Old Town",5
"53523","2020-04-09 01:00:00",3,"Old Town",6
"53524","2020-04-09 01:00:00",3,"Old Town",5
"53525","2020-04-09 01:00:00",3,"Old Town",6
"53526","2020-04-09 01:00:00",3,"Old Town",7
"53527","2020-04-09 01:00:00",3,"Old Town",6
"53528","2020-04-09 01:00:00",3,"Old Town",5
"53529","2020-04-09 01:00:00",3,"Old Town",5
"53530","2020-04-09 01:00:00",3,"Old Town",7
"53531","2020-04-09 01:00:00",3,"Old Town",7
"53532","2020-04-09 01:00:00",3,"Old Town",7
"53533","2020-04-09 01:00:00",3,"Old Town",6
"53534","2020-04-09 01:00:00",3,"Old Town",6
"53535","2020-04-09 01:00:00",3,"Old Town",7
"53536","2020-04-09 01:00:00",3,"Old Town",7
"53537","2020-04-09 01:00:00",3,"Old Town",6
"53538","2020-04-09 01:00:00",3,"Old Town",6
"53539","2020-04-09 01:00:00",3,"Old Town",6
"53540","2020-04-09 01:00:00",3,"Old Town",7
"53541","2020-04-09 01:00:00",3,"Old Town",7
"53542","2020-04-09 01:00:00",3,"Old Town",5
"53543","2020-04-09 01:00:00",3,"Old Town",7
"53544","2020-04-09 01:00:00",3,"Old Town",7
"53545","2020-04-09 01:00:00",3,"Old Town",6
"53546","2020-04-09 01:00:00",3,"Old Town",6
"53547","2020-04-09 01:00:00",3,"Old Town",5
"53548","2020-04-09 01:00:00",3,"Old Town",7
"53549","2020-04-09 01:00:00",3,"Old Town",6
"53550","2020-04-09 01:00:00",3,"Old Town",6
"53551","2020-04-09 01:00:00",3,"Old Town",6
"53552","2020-04-09 01:00:00",3,"Old Town",6
"53553","2020-04-09 01:00:00",3,"Old Town",7
"53554","2020-04-09 01:00:00",3,"Old Town",5
"53555","2020-04-09 01:00:00",3,"Old Town",7
"53556","2020-04-09 01:00:00",3,"Old Town",7
"53557","2020-04-09 01:00:00",3,"Old Town",6
"53558","2020-04-09 01:00:00",3,"Old Town",7
"53559","2020-04-09 01:00:00",3,"Old Town",6
"53560","2020-04-09 01:00:00",3,"Old Town",5
"53561","2020-04-09 01:00:00",3,"Old Town",5
"53562","2020-04-09 01:00:00",3,"Old Town",6
"53563","2020-04-09 01:00:00",3,"Old Town",7
"53564","2020-04-09 01:00:00",3,"Old Town",5
"53565","2020-04-09 01:00:00",3,"Old Town",6
"53566","2020-04-09 01:00:00",3,"Old Town",6
"53567","2020-04-09 01:00:00",3,"Old Town",6
"53568","2020-04-09 01:00:00",3,"Old Town",6
"53569","2020-04-09 01:00:00",3,"Old Town",6
"53570","2020-04-09 01:00:00",3,"Old Town",7
"53571","2020-04-09 01:00:00",3,"Old Town",5
"53572","2020-04-09 01:00:00",3,"Old Town",6
"53573","2020-04-09 01:00:00",3,"Old Town",7
"53574","2020-04-09 01:00:00",3,"Old Town",6
"53575","2020-04-09 01:00:00",3,"Old Town",6
"53576","2020-04-09 01:00:00",3,"Old Town",5
"53577","2020-04-09 01:00:00",3,"Old Town",6
"53578","2020-04-09 01:00:00",3,"Old Town",6
"53579","2020-04-09 01:00:00",3,"Old Town",7
"53580","2020-04-09 01:00:00",3,"Old Town",5
"53581","2020-04-09 01:00:00",3,"Old Town",6
"53582","2020-04-09 01:00:00",3,"Old Town",6
"53583","2020-04-09 01:00:00",3,"Old Town",5
"53584","2020-04-09 01:00:00",3,"Old Town",6
"53585","2020-04-09 01:00:00",3,"Old Town",6
"53586","2020-04-09 01:00:00",3,"Old Town",6
"53587","2020-04-09 01:00:00",3,"Old Town",5
"53588","2020-04-09 01:00:00",3,"Old Town",6
"53589","2020-04-09 01:00:00",3,"Old Town",6
"53590","2020-04-09 01:00:00",3,"Old Town",5
"53591","2020-04-09 01:00:00",3,"Old Town",5
"53592","2020-04-09 01:00:00",3,"Old Town",6
"53593","2020-04-09 01:00:00",3,"Old Town",7
"53594","2020-04-09 01:00:00",3,"Old Town",7
"53595","2020-04-09 01:00:00",3,"Old Town",5
"53596","2020-04-09 01:00:00",3,"Old Town",6
"53597","2020-04-09 01:00:00",3,"Old Town",6
"53598","2020-04-09 01:00:00",3,"Old Town",7
"53599","2020-04-09 01:00:00",3,"Old Town",8
"53600","2020-04-09 01:00:00",3,"Old Town",5
"53601","2020-04-09 01:00:00",3,"Old Town",6
"53602","2020-04-09 01:00:00",3,"Old Town",6
"53603","2020-04-09 01:00:00",3,"Old Town",7
"53604","2020-04-09 01:00:00",3,"Old Town",6
"53605","2020-04-09 01:00:00",3,"Old Town",7
"53606","2020-04-09 01:00:00",3,"Old Town",5
"53607","2020-04-09 01:00:00",3,"Old Town",6
"53608","2020-04-09 01:00:00",3,"Old Town",6
"53609","2020-04-09 01:00:00",3,"Old Town",5
"53610","2020-04-09 01:00:00",3,"Old Town",6
"53611","2020-04-09 01:00:00",3,"Old Town",6
"53612","2020-04-09 01:00:00",3,"Old Town",6
"53613","2020-04-09 01:00:00",3,"Old Town",6
"53614","2020-04-09 01:00:00",3,"Old Town",6
"53615","2020-04-09 01:00:00",3,"Old Town",6
"53616","2020-04-09 01:00:00",3,"Old Town",6
"53617","2020-04-09 01:00:00",3,"Old Town",7
"53618","2020-04-09 01:00:00",3,"Old Town",5
"53619","2020-04-09 01:00:00",3,"Old Town",6
"53620","2020-04-09 01:00:00",3,"Old Town",6
"53621","2020-04-09 01:00:00",3,"Old Town",7
"53622","2020-04-09 01:00:00",3,"Old Town",6
"53623","2020-04-09 01:00:00",3,"Old Town",7
"53624","2020-04-09 01:00:00",3,"Old Town",5
"53625","2020-04-09 01:00:00",3,"Old Town",5
"53626","2020-04-09 01:00:00",3,"Old Town",6
"53627","2020-04-09 01:00:00",3,"Old Town",6
"53628","2020-04-09 01:00:00",3,"Old Town",6
"53629","2020-04-09 01:00:00",3,"Old Town",6
"53630","2020-04-09 01:00:00",3,"Old Town",6
"53631","2020-04-09 01:00:00",3,"Old Town",7
"53632","2020-04-09 01:00:00",3,"Old Town",6
"53633","2020-04-09 01:00:00",3,"Old Town",2
"53634","2020-04-09 01:00:00",3,"Old Town",4
"53635","2020-04-09 01:00:00",3,"Old Town",3
"53636","2020-04-09 01:00:00",3,"Old Town",2
"53637","2020-04-09 01:00:00",3,"Old Town",3
"53638","2020-04-09 01:00:00",3,"Old Town",2
"53639","2020-04-09 01:00:00",3,"Old Town",3
"53640","2020-04-09 01:00:00",3,"Old Town",3
"53641","2020-04-09 01:00:00",3,"Old Town",2
"53642","2020-04-09 01:00:00",3,"Old Town",2
"53643","2020-04-09 01:00:00",3,"Old Town",2
"53644","2020-04-09 01:00:00",3,"Old Town",3
"53645","2020-04-09 01:00:00",3,"Old Town",2
"53646","2020-04-09 01:00:00",3,"Old Town",1
"53647","2020-04-09 01:00:00",3,"Old Town",2
"53648","2020-04-09 01:00:00",3,"Old Town",1
"53649","2020-04-09 01:00:00",3,"Old Town",2
"53650","2020-04-09 01:00:00",3,"Old Town",2
"53651","2020-04-09 01:00:00",3,"Old Town",1
"53652","2020-04-09 01:00:00",3,"Old Town",2
"53653","2020-04-09 01:00:00",3,"Old Town",1
"53654","2020-04-09 01:00:00",3,"Old Town",1
"53655","2020-04-09 01:00:00",3,"Old Town",2
"53656","2020-04-09 01:00:00",3,"Old Town",1
"53657","2020-04-09 01:00:00",3,"Old Town",3
"53658","2020-04-09 01:00:00",3,"Old Town",2
"53659","2020-04-09 01:00:00",3,"Old Town",2
"53660","2020-04-09 01:00:00",3,"Old Town",2
"53661","2020-04-09 01:00:00",3,"Old Town",2
"53662","2020-04-09 01:00:00",3,"Old Town",3
"53663","2020-04-09 01:00:00",3,"Old Town",2
"53664","2020-04-09 01:00:00",3,"Old Town",2
"53665","2020-04-09 01:00:00",3,"Old Town",3
"53666","2020-04-09 01:00:00",3,"Old Town",1
"53667","2020-04-09 01:00:00",3,"Old Town",1
"53668","2020-04-09 01:00:00",3,"Old Town",2
"53669","2020-04-09 01:00:00",3,"Old Town",4
"53670","2020-04-09 01:00:00",3,"Old Town",3
"53671","2020-04-09 01:00:00",3,"Old Town",2
"53672","2020-04-09 01:00:00",3,"Old Town",3
"53673","2020-04-09 01:00:00",3,"Old Town",3
"53674","2020-04-09 01:00:00",3,"Old Town",1
"53675","2020-04-09 01:00:00",3,"Old Town",2
"53676","2020-04-09 01:00:00",3,"Old Town",2
"53677","2020-04-09 01:00:00",3,"Old Town",1
"53678","2020-04-09 01:00:00",3,"Old Town",3
"53679","2020-04-09 01:00:00",3,"Old Town",3
"53680","2020-04-09 01:00:00",3,"Old Town",1
"53681","2020-04-09 01:00:00",3,"Old Town",2
"53682","2020-04-09 01:00:00",3,"Old Town",2
"53683","2020-04-09 01:00:00",3,"Old Town",2
"53684","2020-04-09 01:00:00",3,"Old Town",2
"53685","2020-04-09 01:00:00",3,"Old Town",1
"53686","2020-04-09 01:00:00",3,"Old Town",3
"53687","2020-04-09 01:00:00",3,"Old Town",1
"53688","2020-04-09 01:00:00",3,"Old Town",2
"53689","2020-04-09 01:00:00",3,"Old Town",2
"53690","2020-04-09 01:00:00",3,"Old Town",2
"53691","2020-04-09 01:00:00",3,"Old Town",2
"53692","2020-04-09 01:00:00",3,"Old Town",2
"53693","2020-04-09 01:00:00",3,"Old Town",3
"53694","2020-04-09 01:00:00",3,"Old Town",3
"53695","2020-04-09 01:00:00",3,"Old Town",2
"53696","2020-04-09 01:00:00",3,"Old Town",2
"53697","2020-04-09 01:00:00",3,"Old Town",2
"53698","2020-04-09 01:00:00",3,"Old Town",3
"53699","2020-04-09 01:00:00",3,"Old Town",1
"53700","2020-04-09 01:00:00",3,"Old Town",2
"53701","2020-04-09 01:00:00",3,"Old Town",1
"53702","2020-04-09 01:00:00",3,"Old Town",3
"53703","2020-04-09 01:00:00",3,"Old Town",3
"53704","2020-04-09 01:00:00",3,"Old Town",2
"53705","2020-04-09 01:00:00",3,"Old Town",3
"53706","2020-04-09 01:00:00",3,"Old Town",1
"53707","2020-04-09 01:00:00",3,"Old Town",1
"53708","2020-04-09 01:00:00",3,"Old Town",3
"53709","2020-04-09 01:00:00",3,"Old Town",2
"53710","2020-04-09 01:00:00",3,"Old Town",2
"53711","2020-04-09 01:00:00",3,"Old Town",2
"53712","2020-04-09 01:00:00",3,"Old Town",2
"53713","2020-04-09 01:00:00",3,"Old Town",3
"53714","2020-04-09 01:00:00",3,"Old Town",3
"53715","2020-04-09 01:00:00",3,"Old Town",1
"53716","2020-04-09 01:00:00",3,"Old Town",3
"53717","2020-04-09 01:00:00",3,"Old Town",1
"53718","2020-04-09 01:00:00",3,"Old Town",3
"53719","2020-04-09 01:00:00",3,"Old Town",1
"53720","2020-04-09 01:00:00",3,"Old Town",1
"53721","2020-04-09 01:00:00",3,"Old Town",2
"53722","2020-04-09 01:00:00",3,"Old Town",2
"53723","2020-04-09 01:00:00",3,"Old Town",2
"53724","2020-04-09 01:00:00",3,"Old Town",1
"53725","2020-04-09 01:00:00",3,"Old Town",2
"53726","2020-04-09 01:00:00",3,"Old Town",0
"53727","2020-04-09 01:00:00",3,"Old Town",2
"53728","2020-04-09 01:00:00",3,"Old Town",3
"53729","2020-04-09 01:00:00",3,"Old Town",3
"53730","2020-04-09 01:00:00",3,"Old Town",1
"53731","2020-04-09 01:00:00",3,"Old Town",1
"53732","2020-04-09 01:00:00",3,"Old Town",2
"53733","2020-04-09 01:00:00",3,"Old Town",1
"53734","2020-04-09 01:00:00",3,"Old Town",2
"53735","2020-04-09 01:00:00",3,"Old Town",2
"53736","2020-04-09 01:00:00",3,"Old Town",2
"53737","2020-04-09 01:00:00",3,"Old Town",1
"53738","2020-04-09 01:00:00",3,"Old Town",2
"53739","2020-04-09 01:00:00",3,"Old Town",2
"53740","2020-04-09 01:00:00",3,"Old Town",2
"53741","2020-04-09 01:00:00",3,"Old Town",2
"53742","2020-04-09 01:00:00",3,"Old Town",2
"53743","2020-04-09 01:00:00",3,"Old Town",1
"53744","2020-04-09 01:00:00",3,"Old Town",3
"53745","2020-04-09 01:00:00",3,"Old Town",2
"53746","2020-04-09 01:00:00",3,"Old Town",2
"53747","2020-04-09 01:00:00",3,"Old Town",2
"53748","2020-04-09 01:00:00",3,"Old Town",2
"53749","2020-04-09 01:00:00",3,"Old Town",2
"53750","2020-04-09 01:00:00",3,"Old Town",2
"53751","2020-04-09 01:00:00",3,"Old Town",2
"53752","2020-04-09 01:00:00",3,"Old Town",2
"53753","2020-04-09 01:00:00",3,"Old Town",2
"53754","2020-04-09 01:00:00",3,"Old Town",2
"53755","2020-04-09 01:00:00",3,"Old Town",3
"53756","2020-04-09 01:00:00",3,"Old Town",2
"53757","2020-04-09 01:00:00",3,"Old Town",2
"53758","2020-04-09 01:00:00",3,"Old Town",1
"53759","2020-04-09 01:00:00",3,"Old Town",2
"53760","2020-04-09 01:00:00",3,"Old Town",3
"53761","2020-04-09 01:00:00",3,"Old Town",2
"53762","2020-04-09 01:00:00",3,"Old Town",2
"53763","2020-04-09 01:00:00",3,"Old Town",2
"53764","2020-04-09 01:00:00",3,"Old Town",2
"53765","2020-04-09 01:00:00",3,"Old Town",3
"53766","2020-04-09 01:00:00",3,"Old Town",2
"53767","2020-04-09 01:00:00",3,"Old Town",1
"53768","2020-04-09 01:00:00",3,"Old Town",2
"53769","2020-04-09 01:00:00",3,"Old Town",3
"53770","2020-04-09 01:00:00",3,"Old Town",3
"53771","2020-04-09 01:00:00",3,"Old Town",2
"53772","2020-04-09 01:00:00",3,"Old Town",3
"53773","2020-04-09 01:00:00",3,"Old Town",2
"53774","2020-04-09 01:00:00",3,"Old Town",1
"53775","2020-04-09 01:00:00",3,"Old Town",2
"53776","2020-04-09 01:00:00",3,"Old Town",1
"53777","2020-04-09 01:00:00",3,"Old Town",2
"53778","2020-04-09 01:00:00",3,"Old Town",1
"53779","2020-04-09 01:00:00",3,"Old Town",2
"53780","2020-04-09 01:00:00",3,"Old Town",3
"53781","2020-04-09 01:00:00",3,"Old Town",2
"53782","2020-04-09 01:00:00",3,"Old Town",1
"53783","2020-04-09 01:00:00",3,"Old Town",1
"53784","2020-04-09 01:00:00",3,"Old Town",3
"53785","2020-04-09 01:00:00",3,"Old Town",3
"53786","2020-04-09 01:00:00",3,"Old Town",3
"53787","2020-04-09 01:00:00",3,"Old Town",3
"53788","2020-04-09 01:00:00",3,"Old Town",3
"53789","2020-04-09 01:00:00",3,"Old Town",2
"53790","2020-04-09 01:00:00",3,"Old Town",3
"53791","2020-04-09 01:00:00",3,"Old Town",1
"53792","2020-04-09 01:00:00",3,"Old Town",1
"53793","2020-04-09 01:00:00",3,"Old Town",3
"53794","2020-04-09 01:00:00",3,"Old Town",2
"53795","2020-04-09 01:00:00",3,"Old Town",1
"53796","2020-04-09 01:00:00",3,"Old Town",2
"53797","2020-04-09 01:00:00",3,"Old Town",2
"53798","2020-04-09 01:00:00",3,"Old Town",2
"53799","2020-04-09 01:00:00",3,"Old Town",2
"53800","2020-04-09 01:00:00",3,"Old Town",1
"53801","2020-04-09 01:00:00",3,"Old Town",3
"53802","2020-04-09 01:00:00",3,"Old Town",2
"53803","2020-04-09 01:00:00",3,"Old Town",2
"53804","2020-04-09 01:00:00",3,"Old Town",1
"53805","2020-04-09 01:00:00",3,"Old Town",3
"53806","2020-04-09 01:00:00",3,"Old Town",2
"53807","2020-04-09 01:00:00",3,"Old Town",1
"53808","2020-04-09 01:00:00",3,"Old Town",2
"53809","2020-04-09 01:00:00",3,"Old Town",3
"53810","2020-04-09 01:00:00",3,"Old Town",3
"53811","2020-04-09 01:00:00",3,"Old Town",2
"53812","2020-04-09 01:00:00",3,"Old Town",2
"53813","2020-04-09 01:00:00",3,"Old Town",2
"53814","2020-04-09 01:00:00",3,"Old Town",3
"53815","2020-04-09 01:00:00",3,"Old Town",2
"53816","2020-04-09 01:00:00",3,"Old Town",2
"53817","2020-04-09 01:00:00",3,"Old Town",3
"53818","2020-04-09 01:00:00",3,"Old Town",3
"53819","2020-04-09 01:00:00",3,"Old Town",2
"53820","2020-04-09 01:00:00",3,"Old Town",2
"53821","2020-04-09 01:00:00",3,"Old Town",2
"53822","2020-04-09 01:00:00",3,"Old Town",3
"53823","2020-04-09 01:00:00",3,"Old Town",3
"53824","2020-04-09 01:00:00",3,"Old Town",1
"53825","2020-04-09 01:00:00",3,"Old Town",2
"53826","2020-04-09 01:00:00",3,"Old Town",3
"53827","2020-04-09 01:00:00",3,"Old Town",2
"53828","2020-04-09 01:00:00",3,"Old Town",2
