"","time","location","Location_name","buildings"
"51591","2020-04-09 01:00:00",3,"Old Town",5
"51592","2020-04-09 01:00:00",3,"Old Town",7
"51593","2020-04-09 01:00:00",3,"Old Town",4
"51594","2020-04-09 01:00:00",3,"Old Town",6
"51595","2020-04-09 01:00:00",3,"Old Town",4
"51596","2020-04-09 01:00:00",3,"Old Town",4
"51597","2020-04-09 01:00:00",3,"Old Town",4
"51598","2020-04-09 01:00:00",3,"Old Town",5
"51599","2020-04-09 01:00:00",3,"Old Town",5
"51600","2020-04-09 01:00:00",3,"Old Town",6
"51601","2020-04-09 01:00:00",3,"Old Town",5
"51602","2020-04-09 01:00:00",3,"Old Town",5
"51603","2020-04-09 01:00:00",3,"Old Town",7
"51604","2020-04-09 01:00:00",3,"Old Town",4
"51605","2020-04-09 01:00:00",3,"Old Town",6
"51606","2020-04-09 01:00:00",3,"Old Town",3
"51607","2020-04-09 01:00:00",3,"Old Town",5
"51608","2020-04-09 01:00:00",3,"Old Town",5
"51609","2020-04-09 01:00:00",3,"Old Town",5
"51610","2020-04-09 01:00:00",3,"Old Town",4
"51611","2020-04-09 01:00:00",3,"Old Town",5
"51612","2020-04-09 01:00:00",3,"Old Town",5
"51613","2020-04-09 01:00:00",3,"Old Town",6
"51614","2020-04-09 01:00:00",3,"Old Town",5
"51615","2020-04-09 01:00:00",3,"Old Town",4
"51616","2020-04-09 01:00:00",3,"Old Town",4
"51617","2020-04-09 01:00:00",3,"Old Town",5
"51618","2020-04-09 01:00:00",3,"Old Town",5
"51619","2020-04-09 01:00:00",3,"Old Town",5
"51620","2020-04-09 01:00:00",3,"Old Town",5
"51621","2020-04-09 01:00:00",3,"Old Town",5
"51622","2020-04-09 01:00:00",3,"Old Town",6
"51623","2020-04-09 01:00:00",3,"Old Town",5
"51624","2020-04-09 01:00:00",3,"Old Town",3
"51625","2020-04-09 01:00:00",3,"Old Town",6
"51626","2020-04-09 01:00:00",3,"Old Town",4
"51627","2020-04-09 01:00:00",3,"Old Town",5
"51628","2020-04-09 01:00:00",3,"Old Town",5
"51629","2020-04-09 01:00:00",3,"Old Town",5
"51630","2020-04-09 01:00:00",3,"Old Town",5
"51631","2020-04-09 01:00:00",3,"Old Town",3
"51632","2020-04-09 01:00:00",3,"Old Town",5
"51633","2020-04-09 01:00:00",3,"Old Town",3
"51634","2020-04-09 01:00:00",3,"Old Town",5
"51635","2020-04-09 01:00:00",3,"Old Town",3
"51636","2020-04-09 01:00:00",3,"Old Town",5
"51637","2020-04-09 01:00:00",3,"Old Town",6
"51638","2020-04-09 01:00:00",3,"Old Town",4
"51639","2020-04-09 01:00:00",3,"Old Town",6
"51640","2020-04-09 01:00:00",3,"Old Town",5
"51641","2020-04-09 01:00:00",3,"Old Town",6
"51642","2020-04-09 01:00:00",3,"Old Town",6
"51643","2020-04-09 01:00:00",3,"Old Town",5
"51644","2020-04-09 01:00:00",3,"Old Town",5
"51645","2020-04-09 01:00:00",3,"Old Town",5
"51646","2020-04-09 01:00:00",3,"Old Town",5
"51647","2020-04-09 01:00:00",3,"Old Town",6
"51648","2020-04-09 01:00:00",3,"Old Town",5
"51649","2020-04-09 01:00:00",3,"Old Town",5
"51650","2020-04-09 01:00:00",3,"Old Town",6
"51651","2020-04-09 01:00:00",3,"Old Town",5
"51652","2020-04-09 01:00:00",3,"Old Town",4
"51653","2020-04-09 01:00:00",3,"Old Town",5
"51654","2020-04-09 01:00:00",3,"Old Town",3
"51655","2020-04-09 01:00:00",3,"Old Town",6
"51656","2020-04-09 01:00:00",3,"Old Town",6
"51657","2020-04-09 01:00:00",3,"Old Town",6
"51658","2020-04-09 01:00:00",3,"Old Town",5
"51659","2020-04-09 01:00:00",3,"Old Town",4
"51660","2020-04-09 01:00:00",3,"Old Town",5
"51661","2020-04-09 01:00:00",3,"Old Town",5
"51662","2020-04-09 01:00:00",3,"Old Town",6
"51663","2020-04-09 01:00:00",3,"Old Town",4
"51664","2020-04-09 01:00:00",3,"Old Town",5
"51665","2020-04-09 01:00:00",3,"Old Town",6
"51666","2020-04-09 01:00:00",3,"Old Town",4
"51667","2020-04-09 01:00:00",3,"Old Town",5
"51668","2020-04-09 01:00:00",3,"Old Town",6
"51669","2020-04-09 01:00:00",3,"Old Town",6
"51670","2020-04-09 01:00:00",3,"Old Town",5
"51671","2020-04-09 01:00:00",3,"Old Town",3
"51672","2020-04-09 01:00:00",3,"Old Town",4
"51673","2020-04-09 01:00:00",3,"Old Town",6
"51674","2020-04-09 01:00:00",3,"Old Town",5
"51675","2020-04-09 01:00:00",3,"Old Town",6
"51676","2020-04-09 01:00:00",3,"Old Town",4
"51677","2020-04-09 01:00:00",3,"Old Town",4
"51678","2020-04-09 01:00:00",3,"Old Town",6
"51679","2020-04-09 01:00:00",3,"Old Town",5
"51680","2020-04-09 01:00:00",3,"Old Town",5
"51681","2020-04-09 01:00:00",3,"Old Town",5
"51682","2020-04-09 01:00:00",3,"Old Town",5
"51683","2020-04-09 01:00:00",3,"Old Town",5
"51684","2020-04-09 01:00:00",3,"Old Town",5
"51685","2020-04-09 01:00:00",3,"Old Town",4
"51686","2020-04-09 01:00:00",3,"Old Town",5
"51687","2020-04-09 01:00:00",3,"Old Town",5
"51688","2020-04-09 01:00:00",3,"Old Town",5
"51689","2020-04-09 01:00:00",3,"Old Town",5
"51690","2020-04-09 01:00:00",3,"Old Town",4
"51691","2020-04-09 01:00:00",3,"Old Town",6
"51692","2020-04-09 01:00:00",3,"Old Town",6
"51693","2020-04-09 01:00:00",3,"Old Town",4
"51694","2020-04-09 01:00:00",3,"Old Town",4
"51695","2020-04-09 01:00:00",3,"Old Town",5
"51696","2020-04-09 01:00:00",3,"Old Town",5
"51697","2020-04-09 01:00:00",3,"Old Town",5
"51698","2020-04-09 01:00:00",3,"Old Town",4
"51699","2020-04-09 01:00:00",3,"Old Town",4
"51700","2020-04-09 01:00:00",3,"Old Town",6
"51701","2020-04-09 01:00:00",3,"Old Town",5
"51702","2020-04-09 01:00:00",3,"Old Town",4
"51703","2020-04-09 01:00:00",3,"Old Town",5
"51704","2020-04-09 01:00:00",3,"Old Town",5
"51705","2020-04-09 01:00:00",3,"Old Town",5
"51706","2020-04-09 01:00:00",3,"Old Town",5
"51707","2020-04-09 01:00:00",3,"Old Town",5
"51708","2020-04-09 01:00:00",3,"Old Town",7
"51709","2020-04-09 01:00:00",3,"Old Town",5
"51710","2020-04-09 01:00:00",3,"Old Town",4
"51711","2020-04-09 01:00:00",3,"Old Town",5
"51712","2020-04-09 01:00:00",3,"Old Town",6
"51713","2020-04-09 01:00:00",3,"Old Town",5
"51714","2020-04-09 01:00:00",3,"Old Town",5
"51715","2020-04-09 01:00:00",3,"Old Town",4
"51716","2020-04-09 01:00:00",3,"Old Town",5
"51717","2020-04-09 01:00:00",3,"Old Town",5
"51718","2020-04-09 01:00:00",3,"Old Town",5
"51719","2020-04-09 01:00:00",3,"Old Town",4
"51720","2020-04-09 01:00:00",3,"Old Town",4
"51721","2020-04-09 01:00:00",3,"Old Town",4
"51722","2020-04-09 01:00:00",3,"Old Town",5
"51723","2020-04-09 01:00:00",3,"Old Town",4
"51724","2020-04-09 01:00:00",3,"Old Town",4
"51725","2020-04-09 01:00:00",3,"Old Town",6
"51726","2020-04-09 01:00:00",3,"Old Town",4
"51727","2020-04-09 01:00:00",3,"Old Town",5
"51728","2020-04-09 01:00:00",3,"Old Town",5
"51729","2020-04-09 01:00:00",3,"Old Town",6
"51730","2020-04-09 01:00:00",3,"Old Town",3
"51731","2020-04-09 01:00:00",3,"Old Town",5
"51732","2020-04-09 01:00:00",3,"Old Town",5
"51733","2020-04-09 01:00:00",3,"Old Town",5
"51734","2020-04-09 01:00:00",3,"Old Town",6
"51735","2020-04-09 01:00:00",3,"Old Town",6
"51736","2020-04-09 01:00:00",3,"Old Town",5
"51737","2020-04-09 01:00:00",3,"Old Town",6
"51738","2020-04-09 01:00:00",3,"Old Town",5
"51739","2020-04-09 01:00:00",3,"Old Town",5
"51740","2020-04-09 01:00:00",3,"Old Town",4
"51741","2020-04-09 01:00:00",3,"Old Town",5
"51742","2020-04-09 01:00:00",3,"Old Town",5
"51743","2020-04-09 01:00:00",3,"Old Town",3
"51744","2020-04-09 01:00:00",3,"Old Town",5
"51745","2020-04-09 01:00:00",3,"Old Town",6
"51746","2020-04-09 01:00:00",3,"Old Town",6
"51747","2020-04-09 01:00:00",3,"Old Town",5
"51748","2020-04-09 01:00:00",3,"Old Town",4
"51749","2020-04-09 01:00:00",3,"Old Town",5
"51750","2020-04-09 01:00:00",3,"Old Town",5
"51751","2020-04-09 01:00:00",3,"Old Town",6
"51752","2020-04-09 01:00:00",3,"Old Town",5
"51753","2020-04-09 01:00:00",3,"Old Town",6
"51754","2020-04-09 01:00:00",3,"Old Town",5
"51755","2020-04-09 01:00:00",3,"Old Town",6
"51756","2020-04-09 01:00:00",3,"Old Town",4
"51757","2020-04-09 01:00:00",3,"Old Town",4
"51758","2020-04-09 01:00:00",3,"Old Town",5
"51759","2020-04-09 01:00:00",3,"Old Town",5
"51760","2020-04-09 01:00:00",3,"Old Town",5
"51761","2020-04-09 01:00:00",3,"Old Town",6
"51762","2020-04-09 01:00:00",3,"Old Town",7
"51763","2020-04-09 01:00:00",3,"Old Town",4
"51764","2020-04-09 01:00:00",3,"Old Town",4
"51765","2020-04-09 01:00:00",3,"Old Town",5
"51766","2020-04-09 01:00:00",3,"Old Town",5
"51767","2020-04-09 01:00:00",3,"Old Town",4
"51768","2020-04-09 01:00:00",3,"Old Town",5
"51769","2020-04-09 01:00:00",3,"Old Town",7
"51770","2020-04-09 01:00:00",3,"Old Town",7
"51771","2020-04-09 01:00:00",3,"Old Town",5
"51772","2020-04-09 01:00:00",3,"Old Town",6
"51773","2020-04-09 01:00:00",3,"Old Town",5
"51774","2020-04-09 01:00:00",3,"Old Town",6
"51775","2020-04-09 01:00:00",3,"Old Town",6
"51776","2020-04-09 01:00:00",3,"Old Town",5
"51777","2020-04-09 01:00:00",3,"Old Town",6
"51778","2020-04-09 01:00:00",3,"Old Town",5
"51779","2020-04-09 01:00:00",3,"Old Town",5
"51780","2020-04-09 01:00:00",3,"Old Town",5
"51781","2020-04-09 01:00:00",3,"Old Town",5
"51782","2020-04-09 01:00:00",3,"Old Town",6
"51783","2020-04-09 01:00:00",3,"Old Town",5
"51784","2020-04-09 01:00:00",3,"Old Town",4
"51785","2020-04-09 01:00:00",3,"Old Town",4
"51786","2020-04-09 01:00:00",3,"Old Town",4
"51787","2020-04-09 01:00:00",3,"Old Town",4
"51788","2020-04-09 01:00:00",3,"Old Town",6
"51789","2020-04-09 01:00:00",3,"Old Town",5
"51790","2020-04-09 01:00:00",3,"Old Town",6
"51791","2020-04-09 01:00:00",3,"Old Town",6
"51792","2020-04-09 01:00:00",3,"Old Town",5
"51793","2020-04-09 01:00:00",3,"Old Town",6
"51794","2020-04-09 01:00:00",3,"Old Town",5
"51795","2020-04-09 01:00:00",3,"Old Town",5
"51796","2020-04-09 01:00:00",3,"Old Town",6
"51797","2020-04-09 01:00:00",3,"Old Town",5
"51798","2020-04-09 01:00:00",3,"Old Town",5
"51799","2020-04-09 01:00:00",3,"Old Town",5
"51800","2020-04-09 01:00:00",3,"Old Town",4
"51801","2020-04-09 01:00:00",3,"Old Town",6
"51802","2020-04-09 01:00:00",3,"Old Town",6
"51803","2020-04-09 01:00:00",3,"Old Town",6
"51804","2020-04-09 01:00:00",3,"Old Town",6
"51805","2020-04-09 01:00:00",3,"Old Town",4
"51806","2020-04-09 01:00:00",3,"Old Town",4
"51807","2020-04-09 01:00:00",3,"Old Town",5
"51808","2020-04-09 01:00:00",3,"Old Town",6
"51809","2020-04-09 01:00:00",3,"Old Town",5
"51810","2020-04-09 01:00:00",3,"Old Town",5
"51811","2020-04-09 01:00:00",3,"Old Town",6
"51812","2020-04-09 01:00:00",3,"Old Town",5
"51813","2020-04-09 01:00:00",3,"Old Town",5
"51814","2020-04-09 01:00:00",3,"Old Town",5
"51815","2020-04-09 01:00:00",3,"Old Town",5
"51816","2020-04-09 01:00:00",3,"Old Town",5
"51817","2020-04-09 01:00:00",3,"Old Town",5
"51818","2020-04-09 01:00:00",3,"Old Town",5
"51819","2020-04-09 01:00:00",3,"Old Town",6
"51820","2020-04-09 01:00:00",3,"Old Town",5
"51821","2020-04-09 01:00:00",3,"Old Town",5
"51822","2020-04-09 01:00:00",3,"Old Town",5
"51823","2020-04-09 01:00:00",3,"Old Town",4
"51824","2020-04-09 01:00:00",3,"Old Town",5
"51825","2020-04-09 01:00:00",3,"Old Town",5
"51826","2020-04-09 01:00:00",3,"Old Town",4
"51827","2020-04-09 01:00:00",3,"Old Town",5
"51828","2020-04-09 01:00:00",3,"Old Town",4
"51829","2020-04-09 01:00:00",3,"Old Town",5
"51830","2020-04-09 01:00:00",3,"Old Town",5
"51831","2020-04-09 01:00:00",3,"Old Town",5
"51832","2020-04-09 01:00:00",3,"Old Town",4
"51833","2020-04-09 01:00:00",3,"Old Town",6
"51834","2020-04-09 01:00:00",3,"Old Town",5
"51835","2020-04-09 01:00:00",3,"Old Town",6
"51836","2020-04-09 01:00:00",3,"Old Town",5
"51837","2020-04-09 01:00:00",3,"Old Town",6
"51838","2020-04-09 01:00:00",3,"Old Town",4
"51839","2020-04-09 01:00:00",3,"Old Town",6
"51840","2020-04-09 01:00:00",3,"Old Town",5
"51841","2020-04-09 01:00:00",3,"Old Town",6
"51842","2020-04-09 01:00:00",3,"Old Town",5
"51843","2020-04-09 01:00:00",3,"Old Town",5
"51844","2020-04-09 01:00:00",3,"Old Town",6
"51845","2020-04-09 01:00:00",3,"Old Town",6
"51846","2020-04-09 01:00:00",3,"Old Town",5
"51847","2020-04-09 01:00:00",3,"Old Town",5
"51848","2020-04-09 01:00:00",3,"Old Town",5
"51849","2020-04-09 01:00:00",3,"Old Town",6
"51850","2020-04-09 01:00:00",3,"Old Town",6
"51851","2020-04-09 01:00:00",3,"Old Town",6
"51852","2020-04-09 01:00:00",3,"Old Town",5
"51853","2020-04-09 01:00:00",3,"Old Town",4
"51854","2020-04-09 01:00:00",3,"Old Town",3
"51855","2020-04-09 01:00:00",3,"Old Town",5
"51856","2020-04-09 01:00:00",3,"Old Town",6
"51857","2020-04-09 01:00:00",3,"Old Town",6
"51858","2020-04-09 01:00:00",3,"Old Town",5
"51859","2020-04-09 01:00:00",3,"Old Town",6
"51860","2020-04-09 01:00:00",3,"Old Town",5
"51861","2020-04-09 01:00:00",3,"Old Town",6
"51862","2020-04-09 01:00:00",3,"Old Town",6
"51863","2020-04-09 01:00:00",3,"Old Town",4
"51864","2020-04-09 01:00:00",3,"Old Town",4
"51865","2020-04-09 01:00:00",3,"Old Town",4
"51866","2020-04-09 01:00:00",3,"Old Town",5
"51867","2020-04-09 01:00:00",3,"Old Town",6
"51868","2020-04-09 01:00:00",3,"Old Town",5
"51869","2020-04-09 01:00:00",3,"Old Town",4
"51870","2020-04-09 01:00:00",3,"Old Town",5
"51871","2020-04-09 01:00:00",3,"Old Town",6
"51872","2020-04-09 01:00:00",3,"Old Town",5
"51873","2020-04-09 01:00:00",3,"Old Town",6
"51874","2020-04-09 01:00:00",3,"Old Town",5
"51875","2020-04-09 01:00:00",3,"Old Town",4
"51876","2020-04-09 01:00:00",3,"Old Town",5
"51877","2020-04-09 01:00:00",3,"Old Town",5
"51878","2020-04-09 01:00:00",3,"Old Town",5
"51879","2020-04-09 01:00:00",3,"Old Town",6
"51880","2020-04-09 01:00:00",3,"Old Town",5
"51881","2020-04-09 01:00:00",3,"Old Town",4
"51882","2020-04-09 01:00:00",3,"Old Town",4
"51883","2020-04-09 01:00:00",3,"Old Town",5
"51884","2020-04-09 01:00:00",3,"Old Town",6
"51885","2020-04-09 01:00:00",3,"Old Town",6
"51886","2020-04-09 01:00:00",3,"Old Town",5
"51887","2020-04-09 01:00:00",3,"Old Town",5
"51888","2020-04-09 01:00:00",3,"Old Town",5
"51889","2020-04-09 01:00:00",3,"Old Town",5
"51890","2020-04-09 01:00:00",3,"Old Town",5
"51891","2020-04-09 01:00:00",3,"Old Town",5
"51892","2020-04-09 01:00:00",3,"Old Town",6
"51893","2020-04-09 01:00:00",3,"Old Town",4
"51894","2020-04-09 01:00:00",3,"Old Town",6
"51895","2020-04-09 01:00:00",3,"Old Town",5
"51896","2020-04-09 01:00:00",3,"Old Town",6
"51897","2020-04-09 01:00:00",3,"Old Town",5
"51898","2020-04-09 01:00:00",3,"Old Town",6
"51899","2020-04-09 01:00:00",3,"Old Town",6
"51900","2020-04-09 01:00:00",3,"Old Town",5
"51901","2020-04-09 01:00:00",3,"Old Town",6
"51902","2020-04-09 01:00:00",3,"Old Town",7
"51903","2020-04-09 01:00:00",3,"Old Town",4
"51904","2020-04-09 01:00:00",3,"Old Town",5
"51905","2020-04-09 01:00:00",3,"Old Town",6
"51906","2020-04-09 01:00:00",3,"Old Town",5
"51907","2020-04-09 01:00:00",3,"Old Town",5
"51908","2020-04-09 01:00:00",3,"Old Town",6
"51909","2020-04-09 01:00:00",3,"Old Town",5
"51910","2020-04-09 01:00:00",3,"Old Town",5
"51911","2020-04-09 01:00:00",3,"Old Town",6
"51912","2020-04-09 01:00:00",3,"Old Town",5
"51913","2020-04-09 01:00:00",3,"Old Town",6
"51914","2020-04-09 01:00:00",3,"Old Town",5
"51915","2020-04-09 01:00:00",3,"Old Town",5
"51916","2020-04-09 01:00:00",3,"Old Town",5
"51917","2020-04-09 01:00:00",3,"Old Town",5
"51918","2020-04-09 01:00:00",3,"Old Town",4
"51919","2020-04-09 01:00:00",3,"Old Town",5
"51920","2020-04-09 01:00:00",3,"Old Town",5
"51921","2020-04-09 01:00:00",3,"Old Town",6
"51922","2020-04-09 01:00:00",3,"Old Town",5
"51923","2020-04-09 01:00:00",3,"Old Town",5
"51924","2020-04-09 01:00:00",3,"Old Town",5
"51925","2020-04-09 01:00:00",3,"Old Town",6
"51926","2020-04-09 01:00:00",3,"Old Town",4
"51927","2020-04-09 01:00:00",3,"Old Town",5
"51928","2020-04-09 01:00:00",3,"Old Town",5
"51929","2020-04-09 01:00:00",3,"Old Town",3
"51930","2020-04-09 01:00:00",3,"Old Town",5
"51931","2020-04-09 01:00:00",3,"Old Town",5
"51932","2020-04-09 01:00:00",3,"Old Town",4
"51933","2020-04-09 01:00:00",3,"Old Town",5
"51934","2020-04-09 01:00:00",3,"Old Town",5
"51935","2020-04-09 01:00:00",3,"Old Town",5
"51936","2020-04-09 01:00:00",3,"Old Town",5
"51937","2020-04-09 01:00:00",3,"Old Town",4
"51938","2020-04-09 01:00:00",3,"Old Town",4
"51939","2020-04-09 01:00:00",3,"Old Town",6
"51940","2020-04-09 01:00:00",3,"Old Town",5
"51941","2020-04-09 01:00:00",3,"Old Town",7
"51942","2020-04-09 01:00:00",3,"Old Town",5
"51943","2020-04-09 01:00:00",3,"Old Town",5
"51944","2020-04-09 01:00:00",3,"Old Town",6
"51945","2020-04-09 01:00:00",3,"Old Town",4
"51946","2020-04-09 01:00:00",3,"Old Town",5
"51947","2020-04-09 01:00:00",3,"Old Town",5
"51948","2020-04-09 01:00:00",3,"Old Town",5
"51949","2020-04-09 01:00:00",3,"Old Town",5
"51950","2020-04-09 01:00:00",3,"Old Town",4
"51951","2020-04-09 01:00:00",3,"Old Town",5
"51952","2020-04-09 01:00:00",3,"Old Town",4
"51953","2020-04-09 01:00:00",3,"Old Town",4
"51954","2020-04-09 01:00:00",3,"Old Town",5
"51955","2020-04-09 01:00:00",3,"Old Town",4
"51956","2020-04-09 01:00:00",3,"Old Town",6
"51957","2020-04-09 01:00:00",3,"Old Town",5
"51958","2020-04-09 01:00:00",3,"Old Town",5
"51959","2020-04-09 01:00:00",3,"Old Town",5
"51960","2020-04-09 01:00:00",3,"Old Town",4
"51961","2020-04-09 01:00:00",3,"Old Town",4
"51962","2020-04-09 01:00:00",3,"Old Town",4
"51963","2020-04-09 01:00:00",3,"Old Town",5
"51964","2020-04-09 01:00:00",3,"Old Town",5
"51965","2020-04-09 01:00:00",3,"Old Town",5
"51966","2020-04-09 01:00:00",3,"Old Town",5
"51967","2020-04-09 01:00:00",3,"Old Town",5
"51968","2020-04-09 01:00:00",3,"Old Town",6
"51969","2020-04-09 01:00:00",3,"Old Town",5
"51970","2020-04-09 01:00:00",3,"Old Town",5
"51971","2020-04-09 01:00:00",3,"Old Town",6
"51972","2020-04-09 01:00:00",3,"Old Town",5
"51973","2020-04-09 01:00:00",3,"Old Town",6
"51974","2020-04-09 01:00:00",3,"Old Town",5
"51975","2020-04-09 01:00:00",3,"Old Town",5
"51976","2020-04-09 01:00:00",3,"Old Town",5
"51977","2020-04-09 01:00:00",3,"Old Town",5
"51978","2020-04-09 01:00:00",3,"Old Town",4
"51979","2020-04-09 01:00:00",3,"Old Town",4
"51980","2020-04-09 01:00:00",3,"Old Town",4
"51981","2020-04-09 01:00:00",3,"Old Town",4
"51982","2020-04-09 01:00:00",3,"Old Town",6
"51983","2020-04-09 01:00:00",3,"Old Town",5
"51984","2020-04-09 01:00:00",3,"Old Town",5
"51985","2020-04-09 01:00:00",3,"Old Town",5
"51986","2020-04-09 01:00:00",3,"Old Town",5
"51987","2020-04-09 01:00:00",3,"Old Town",5
"51988","2020-04-09 01:00:00",3,"Old Town",5
"51989","2020-04-09 01:00:00",3,"Old Town",5
"51990","2020-04-09 01:00:00",3,"Old Town",6
"51991","2020-04-09 01:00:00",3,"Old Town",5
"51992","2020-04-09 01:00:00",3,"Old Town",5
"51993","2020-04-09 01:00:00",3,"Old Town",4
"51994","2020-04-09 01:00:00",3,"Old Town",5
"51995","2020-04-09 01:00:00",3,"Old Town",5
"51996","2020-04-09 01:00:00",3,"Old Town",4
"51997","2020-04-09 01:00:00",3,"Old Town",4
"51998","2020-04-09 01:00:00",3,"Old Town",4
"51999","2020-04-09 01:00:00",3,"Old Town",5
"52000","2020-04-09 01:00:00",3,"Old Town",5
"52001","2020-04-09 01:00:00",3,"Old Town",6
"52002","2020-04-09 01:00:00",3,"Old Town",5
"52003","2020-04-09 01:00:00",3,"Old Town",5
"52004","2020-04-09 01:00:00",3,"Old Town",5
"52005","2020-04-09 01:00:00",3,"Old Town",4
"52006","2020-04-09 01:00:00",3,"Old Town",5
"52007","2020-04-09 01:00:00",3,"Old Town",6
"52008","2020-04-09 01:00:00",3,"Old Town",6
"52009","2020-04-09 01:00:00",3,"Old Town",6
"52010","2020-04-09 01:00:00",3,"Old Town",6
"52011","2020-04-09 01:00:00",3,"Old Town",5
"52012","2020-04-09 01:00:00",3,"Old Town",4
"52013","2020-04-09 01:00:00",3,"Old Town",5
"52014","2020-04-09 01:00:00",3,"Old Town",5
"52015","2020-04-09 01:00:00",3,"Old Town",6
"52016","2020-04-09 01:00:00",3,"Old Town",6
"52017","2020-04-09 01:00:00",3,"Old Town",6
"52018","2020-04-09 01:00:00",3,"Old Town",4
"52019","2020-04-09 01:00:00",3,"Old Town",6
"52020","2020-04-09 01:00:00",3,"Old Town",5
"52021","2020-04-09 01:00:00",3,"Old Town",5
"52022","2020-04-09 01:00:00",3,"Old Town",5
"52023","2020-04-09 01:00:00",3,"Old Town",5
"52024","2020-04-09 01:00:00",3,"Old Town",6
"52025","2020-04-09 01:00:00",3,"Old Town",3
"52026","2020-04-09 01:00:00",3,"Old Town",5
"52027","2020-04-09 01:00:00",3,"Old Town",4
"52028","2020-04-09 01:00:00",3,"Old Town",5
"52029","2020-04-09 01:00:00",3,"Old Town",5
"52030","2020-04-09 01:00:00",3,"Old Town",5
"52031","2020-04-09 01:00:00",3,"Old Town",5
"52032","2020-04-09 01:00:00",3,"Old Town",5
"52033","2020-04-09 01:00:00",3,"Old Town",5
"52034","2020-04-09 01:00:00",3,"Old Town",5
"52035","2020-04-09 01:00:00",3,"Old Town",5
"52036","2020-04-09 01:00:00",3,"Old Town",5
"52037","2020-04-09 01:00:00",3,"Old Town",5
"52038","2020-04-09 01:00:00",3,"Old Town",6
"52039","2020-04-09 01:00:00",3,"Old Town",6
"52040","2020-04-09 01:00:00",3,"Old Town",5
"52041","2020-04-09 01:00:00",3,"Old Town",5
"52042","2020-04-09 01:00:00",3,"Old Town",4
"52043","2020-04-09 01:00:00",3,"Old Town",6
"52044","2020-04-09 01:00:00",3,"Old Town",5
"52045","2020-04-09 01:00:00",3,"Old Town",5
"52046","2020-04-09 01:00:00",3,"Old Town",4
"52047","2020-04-09 01:00:00",3,"Old Town",5
"52048","2020-04-09 01:00:00",3,"Old Town",4
"52049","2020-04-09 01:00:00",3,"Old Town",5
"52050","2020-04-09 01:00:00",3,"Old Town",5
"52051","2020-04-09 01:00:00",3,"Old Town",5
"52052","2020-04-09 01:00:00",3,"Old Town",3
"52053","2020-04-09 01:00:00",3,"Old Town",5
"52054","2020-04-09 01:00:00",3,"Old Town",6
"52055","2020-04-09 01:00:00",3,"Old Town",4
"52056","2020-04-09 01:00:00",3,"Old Town",4
"52057","2020-04-09 01:00:00",3,"Old Town",6
"52058","2020-04-09 01:00:00",3,"Old Town",5
"52059","2020-04-09 01:00:00",3,"Old Town",4
"52060","2020-04-09 01:00:00",3,"Old Town",4
"52061","2020-04-09 01:00:00",3,"Old Town",6
"52062","2020-04-09 01:00:00",3,"Old Town",4
"52063","2020-04-09 01:00:00",3,"Old Town",4
"52064","2020-04-09 01:00:00",3,"Old Town",4
"52065","2020-04-09 01:00:00",3,"Old Town",4
"52066","2020-04-09 01:00:00",3,"Old Town",6
"52067","2020-04-09 01:00:00",3,"Old Town",4
"52068","2020-04-09 01:00:00",3,"Old Town",6
"52069","2020-04-09 01:00:00",3,"Old Town",6
"52070","2020-04-09 01:00:00",3,"Old Town",6
"52071","2020-04-09 01:00:00",3,"Old Town",7
"52072","2020-04-09 01:00:00",3,"Old Town",5
"52073","2020-04-09 01:00:00",3,"Old Town",4
"52074","2020-04-09 01:00:00",3,"Old Town",5
"52075","2020-04-09 01:00:00",3,"Old Town",5
"52076","2020-04-09 01:00:00",3,"Old Town",4
"52077","2020-04-09 01:00:00",3,"Old Town",5
"52078","2020-04-09 01:00:00",3,"Old Town",5
"52079","2020-04-09 01:00:00",3,"Old Town",5
"52080","2020-04-09 01:00:00",3,"Old Town",5
"52081","2020-04-09 01:00:00",3,"Old Town",4
"52082","2020-04-09 01:00:00",3,"Old Town",5
"52083","2020-04-09 01:00:00",3,"Old Town",6
"52084","2020-04-09 01:00:00",3,"Old Town",5
"52085","2020-04-09 01:00:00",3,"Old Town",5
"52086","2020-04-09 01:00:00",3,"Old Town",6
"52087","2020-04-09 01:00:00",3,"Old Town",4
"52088","2020-04-09 01:00:00",3,"Old Town",5
"52089","2020-04-09 01:00:00",3,"Old Town",6
"52090","2020-04-09 01:00:00",3,"Old Town",6
"52091","2020-04-09 01:00:00",3,"Old Town",6
"52092","2020-04-09 01:00:00",3,"Old Town",5
"52093","2020-04-09 01:00:00",3,"Old Town",5
"52094","2020-04-09 01:00:00",3,"Old Town",5
"52095","2020-04-09 01:00:00",3,"Old Town",5
"52096","2020-04-09 01:00:00",3,"Old Town",5
"52097","2020-04-09 01:00:00",3,"Old Town",4
"52098","2020-04-09 01:00:00",3,"Old Town",5
"52099","2020-04-09 01:00:00",3,"Old Town",3
"52100","2020-04-09 01:00:00",3,"Old Town",6
"52101","2020-04-09 01:00:00",3,"Old Town",4
"52102","2020-04-09 01:00:00",3,"Old Town",6
"52103","2020-04-09 01:00:00",3,"Old Town",5
"52104","2020-04-09 01:00:00",3,"Old Town",5
"52105","2020-04-09 01:00:00",3,"Old Town",5
"52106","2020-04-09 01:00:00",3,"Old Town",6
"52107","2020-04-09 01:00:00",3,"Old Town",5
