"","time","location","Location_name","roads_and_bridges"
"44698","2020-04-08 12:10:00",6,"Downtown",2
"44699","2020-04-08 12:10:00",8,"Scenic Vista",6
"44700","2020-04-08 12:10:00",8,"Scenic Vista",7
"44701","2020-04-08 12:10:00",8,"Scenic Vista",7
"44702","2020-04-08 12:10:00",8,"Scenic Vista",7
"44703","2020-04-08 12:10:00",8,"Scenic Vista",8
"44704","2020-04-08 12:10:00",8,"Scenic Vista",7
"44705","2020-04-08 12:10:00",8,"Scenic Vista",7
"44706","2020-04-08 12:10:00",8,"Scenic Vista",8
"44707","2020-04-08 12:10:00",8,"Scenic Vista",7
"44708","2020-04-08 12:10:00",8,"Scenic Vista",9
"44709","2020-04-08 12:10:00",8,"Scenic Vista",7
"44710","2020-04-08 12:10:00",8,"Scenic Vista",7
"44711","2020-04-08 12:10:00",8,"Scenic Vista",8
"44712","2020-04-08 12:10:00",8,"Scenic Vista",6
"44713","2020-04-08 12:10:00",8,"Scenic Vista",6
"44714","2020-04-08 12:10:00",8,"Scenic Vista",8
"44715","2020-04-08 12:10:00",8,"Scenic Vista",7
"44716","2020-04-08 12:10:00",8,"Scenic Vista",7
"44717","2020-04-08 12:10:00",8,"Scenic Vista",6
"44718","2020-04-08 12:10:00",8,"Scenic Vista",7
"44719","2020-04-08 12:10:00",8,"Scenic Vista",7
"44720","2020-04-08 12:10:00",8,"Scenic Vista",7
"44721","2020-04-08 12:10:00",8,"Scenic Vista",7
"44722","2020-04-08 12:10:00",8,"Scenic Vista",6
"44723","2020-04-08 12:10:00",8,"Scenic Vista",8
"44724","2020-04-08 12:10:00",8,"Scenic Vista",7
"44725","2020-04-08 12:10:00",8,"Scenic Vista",7
"44726","2020-04-08 12:10:00",8,"Scenic Vista",7
"44727","2020-04-08 12:10:00",8,"Scenic Vista",7
"44728","2020-04-08 12:10:00",8,"Scenic Vista",8
"44729","2020-04-08 12:10:00",8,"Scenic Vista",7
"44730","2020-04-08 12:10:00",8,"Scenic Vista",7
"44731","2020-04-08 12:10:00",8,"Scenic Vista",7
"44732","2020-04-08 12:10:00",8,"Scenic Vista",6
"44733","2020-04-08 12:10:00",8,"Scenic Vista",7
"44734","2020-04-08 12:10:00",8,"Scenic Vista",7
"44735","2020-04-08 12:10:00",8,"Scenic Vista",7
"44736","2020-04-08 12:10:00",8,"Scenic Vista",7
"44737","2020-04-08 12:10:00",8,"Scenic Vista",8
"44738","2020-04-08 12:10:00",8,"Scenic Vista",7
"44739","2020-04-08 12:10:00",8,"Scenic Vista",8
"44740","2020-04-08 12:10:00",8,"Scenic Vista",6
"44741","2020-04-08 12:10:00",8,"Scenic Vista",9
"44742","2020-04-08 12:10:00",8,"Scenic Vista",8
"44743","2020-04-08 12:10:00",8,"Scenic Vista",8
"44744","2020-04-08 12:10:00",8,"Scenic Vista",8
"44745","2020-04-08 12:10:00",8,"Scenic Vista",8
"44746","2020-04-08 12:10:00",8,"Scenic Vista",7
"44747","2020-04-08 12:10:00",8,"Scenic Vista",8
"44748","2020-04-08 12:10:00",8,"Scenic Vista",7
"44749","2020-04-08 12:10:00",8,"Scenic Vista",7
"44750","2020-04-08 12:10:00",8,"Scenic Vista",7
"44751","2020-04-08 12:10:00",8,"Scenic Vista",6
"44752","2020-04-08 12:10:00",8,"Scenic Vista",9
"44753","2020-04-08 12:10:00",8,"Scenic Vista",8
"44754","2020-04-08 12:10:00",8,"Scenic Vista",8
"44755","2020-04-08 12:10:00",8,"Scenic Vista",10
"44756","2020-04-08 12:10:00",8,"Scenic Vista",8
"44757","2020-04-08 12:10:00",8,"Scenic Vista",7
"44758","2020-04-08 12:10:00",8,"Scenic Vista",8
"44759","2020-04-08 12:10:00",8,"Scenic Vista",9
"44760","2020-04-08 12:10:00",8,"Scenic Vista",8
"44761","2020-04-08 12:10:00",8,"Scenic Vista",8
"44762","2020-04-08 12:10:00",8,"Scenic Vista",8
"44763","2020-04-08 12:10:00",8,"Scenic Vista",8
"44764","2020-04-08 12:10:00",8,"Scenic Vista",8
"44765","2020-04-08 12:10:00",8,"Scenic Vista",8
"44766","2020-04-08 12:10:00",8,"Scenic Vista",8
"44767","2020-04-08 12:10:00",8,"Scenic Vista",6
"44768","2020-04-08 12:10:00",8,"Scenic Vista",6
"44769","2020-04-08 12:10:00",8,"Scenic Vista",7
"44770","2020-04-08 12:10:00",8,"Scenic Vista",7
"44771","2020-04-08 12:10:00",8,"Scenic Vista",8
"44772","2020-04-08 12:10:00",8,"Scenic Vista",6
"44773","2020-04-08 12:10:00",8,"Scenic Vista",8
"44774","2020-04-08 12:10:00",8,"Scenic Vista",8
"44775","2020-04-08 12:10:00",8,"Scenic Vista",7
"44776","2020-04-08 12:10:00",8,"Scenic Vista",8
"44777","2020-04-08 12:10:00",8,"Scenic Vista",8
"44778","2020-04-08 12:10:00",8,"Scenic Vista",7
"44779","2020-04-08 12:10:00",8,"Scenic Vista",9
"44780","2020-04-08 12:10:00",8,"Scenic Vista",7
"44781","2020-04-08 12:10:00",8,"Scenic Vista",8
"44782","2020-04-08 12:10:00",8,"Scenic Vista",9
"44783","2020-04-08 12:10:00",8,"Scenic Vista",9
"44784","2020-04-08 12:10:00",8,"Scenic Vista",8
"44785","2020-04-08 12:10:00",8,"Scenic Vista",10
"44786","2020-04-08 12:10:00",8,"Scenic Vista",9
"44787","2020-04-08 12:10:00",8,"Scenic Vista",8
"44788","2020-04-08 12:10:00",8,"Scenic Vista",9
"44789","2020-04-08 12:10:00",8,"Scenic Vista",8
"44790","2020-04-08 12:10:00",8,"Scenic Vista",10
"44791","2020-04-08 12:10:00",8,"Scenic Vista",9
"44792","2020-04-08 12:10:00",8,"Scenic Vista",9
"44793","2020-04-08 12:10:00",8,"Scenic Vista",9
"44794","2020-04-08 12:10:00",8,"Scenic Vista",9
"44795","2020-04-08 12:10:00",8,"Scenic Vista",8
"44796","2020-04-08 12:10:00",8,"Scenic Vista",8
"44797","2020-04-08 12:10:00",8,"Scenic Vista",8
"44798","2020-04-08 12:10:00",8,"Scenic Vista",9
"44799","2020-04-08 12:10:00",8,"Scenic Vista",10
"44800","2020-04-08 12:10:00",8,"Scenic Vista",10
"44801","2020-04-08 12:10:00",8,"Scenic Vista",9
"44802","2020-04-08 12:10:00",8,"Scenic Vista",10
"44803","2020-04-08 12:10:00",8,"Scenic Vista",8
"44804","2020-04-08 12:10:00",8,"Scenic Vista",10
"44805","2020-04-08 12:10:00",8,"Scenic Vista",8
"44806","2020-04-08 12:10:00",8,"Scenic Vista",10
"44807","2020-04-08 12:10:00",8,"Scenic Vista",8
"44808","2020-04-08 12:10:00",8,"Scenic Vista",9
"44809","2020-04-08 12:10:00",8,"Scenic Vista",9
"44810","2020-04-08 12:10:00",8,"Scenic Vista",10
"44811","2020-04-08 12:10:00",8,"Scenic Vista",10
"44812","2020-04-08 12:10:00",8,"Scenic Vista",9
"44813","2020-04-08 12:10:00",8,"Scenic Vista",10
"44814","2020-04-08 12:10:00",8,"Scenic Vista",9
"44815","2020-04-08 12:10:00",8,"Scenic Vista",10
"44816","2020-04-08 12:10:00",8,"Scenic Vista",10
"44817","2020-04-08 12:10:00",8,"Scenic Vista",9
"44818","2020-04-08 12:10:00",8,"Scenic Vista",10
"44819","2020-04-08 12:10:00",8,"Scenic Vista",9
"44820","2020-04-08 12:10:00",8,"Scenic Vista",9
"44821","2020-04-08 12:10:00",8,"Scenic Vista",10
"44822","2020-04-08 12:10:00",8,"Scenic Vista",9
"44823","2020-04-08 12:10:00",8,"Scenic Vista",10
"44824","2020-04-08 12:10:00",8,"Scenic Vista",8
"44825","2020-04-08 12:10:00",8,"Scenic Vista",10
"44826","2020-04-08 12:10:00",8,"Scenic Vista",10
"44827","2020-04-08 12:10:00",8,"Scenic Vista",10
"44828","2020-04-08 12:10:00",8,"Scenic Vista",9
"44829","2020-04-08 12:10:00",8,"Scenic Vista",9
"44830","2020-04-08 12:10:00",8,"Scenic Vista",10
"44831","2020-04-08 12:10:00",8,"Scenic Vista",9
"44832","2020-04-08 12:10:00",8,"Scenic Vista",10
"44833","2020-04-08 12:10:00",8,"Scenic Vista",8
"44834","2020-04-08 12:10:00",8,"Scenic Vista",9
"44835","2020-04-08 12:10:00",8,"Scenic Vista",8
"44836","2020-04-08 12:10:00",8,"Scenic Vista",9
"44837","2020-04-08 12:10:00",8,"Scenic Vista",9
"44838","2020-04-08 12:10:00",8,"Scenic Vista",9
"44839","2020-04-08 12:10:00",8,"Scenic Vista",8
"44840","2020-04-08 12:10:00",8,"Scenic Vista",9
"44841","2020-04-08 12:10:00",8,"Scenic Vista",8
"44842","2020-04-08 12:10:00",8,"Scenic Vista",9
"44843","2020-04-08 12:10:00",8,"Scenic Vista",8
"44844","2020-04-08 12:10:00",8,"Scenic Vista",8
"44845","2020-04-08 12:10:00",8,"Scenic Vista",9
"44846","2020-04-08 12:10:00",8,"Scenic Vista",9
"44847","2020-04-08 12:10:00",8,"Scenic Vista",10
"44848","2020-04-08 12:10:00",8,"Scenic Vista",9
"44849","2020-04-08 12:10:00",8,"Scenic Vista",9
"44850","2020-04-08 12:10:00",8,"Scenic Vista",8
"44851","2020-04-08 12:10:00",8,"Scenic Vista",7
"44852","2020-04-08 12:10:00",8,"Scenic Vista",9
"44853","2020-04-08 12:10:00",8,"Scenic Vista",9
"44854","2020-04-08 12:10:00",8,"Scenic Vista",10
"44855","2020-04-08 12:10:00",8,"Scenic Vista",9
"44856","2020-04-08 12:10:00",8,"Scenic Vista",10
"44857","2020-04-08 12:10:00",8,"Scenic Vista",9
"44858","2020-04-08 12:10:00",8,"Scenic Vista",7
"44859","2020-04-08 12:10:00",8,"Scenic Vista",8
"44860","2020-04-08 12:10:00",8,"Scenic Vista",9
"44861","2020-04-08 12:10:00",8,"Scenic Vista",8
"44862","2020-04-08 12:10:00",8,"Scenic Vista",9
"44863","2020-04-08 12:10:00",8,"Scenic Vista",9
"44864","2020-04-08 12:10:00",8,"Scenic Vista",9
"44865","2020-04-08 12:10:00",8,"Scenic Vista",8
"44866","2020-04-08 12:10:00",8,"Scenic Vista",9
"44867","2020-04-08 12:10:00",8,"Scenic Vista",9
"44868","2020-04-08 12:10:00",8,"Scenic Vista",9
"44869","2020-04-08 12:10:00",8,"Scenic Vista",9
"44870","2020-04-08 12:10:00",8,"Scenic Vista",9
"44871","2020-04-08 12:10:00",8,"Scenic Vista",9
"44872","2020-04-08 12:10:00",8,"Scenic Vista",9
"44873","2020-04-08 12:10:00",8,"Scenic Vista",8
"44874","2020-04-08 12:10:00",8,"Scenic Vista",10
"44875","2020-04-08 12:10:00",8,"Scenic Vista",8
"44876","2020-04-08 12:10:00",8,"Scenic Vista",9
"44877","2020-04-08 12:10:00",8,"Scenic Vista",9
"44878","2020-04-08 12:10:00",8,"Scenic Vista",10
"44879","2020-04-08 12:10:00",8,"Scenic Vista",8
"44880","2020-04-08 12:10:00",8,"Scenic Vista",9
"44881","2020-04-08 12:10:00",8,"Scenic Vista",10
"44882","2020-04-08 12:10:00",8,"Scenic Vista",9
"44883","2020-04-08 12:10:00",8,"Scenic Vista",9
"44884","2020-04-08 12:10:00",8,"Scenic Vista",8
"44885","2020-04-08 12:10:00",8,"Scenic Vista",9
"44886","2020-04-08 12:10:00",8,"Scenic Vista",9
"44887","2020-04-08 12:10:00",8,"Scenic Vista",9
"44888","2020-04-08 12:10:00",8,"Scenic Vista",9
"44889","2020-04-08 12:10:00",8,"Scenic Vista",9
"44890","2020-04-08 12:10:00",8,"Scenic Vista",9
"44891","2020-04-08 12:10:00",8,"Scenic Vista",8
"44892","2020-04-08 12:10:00",8,"Scenic Vista",10
"44893","2020-04-08 12:10:00",8,"Scenic Vista",8
"44894","2020-04-08 12:10:00",8,"Scenic Vista",9
"44895","2020-04-08 12:10:00",8,"Scenic Vista",10
"44896","2020-04-08 12:10:00",8,"Scenic Vista",8
"44897","2020-04-08 12:10:00",8,"Scenic Vista",8
"44898","2020-04-08 12:10:00",8,"Scenic Vista",9
"44899","2020-04-08 12:10:00",8,"Scenic Vista",8
"44900","2020-04-08 12:10:00",8,"Scenic Vista",9
"44901","2020-04-08 12:10:00",8,"Scenic Vista",8
"44902","2020-04-08 12:10:00",8,"Scenic Vista",10
"44903","2020-04-08 12:10:00",8,"Scenic Vista",8
"44904","2020-04-08 12:10:00",8,"Scenic Vista",10
"44905","2020-04-08 12:10:00",8,"Scenic Vista",10
"44906","2020-04-08 12:10:00",8,"Scenic Vista",10
"44907","2020-04-08 12:10:00",8,"Scenic Vista",10
"44908","2020-04-08 12:10:00",8,"Scenic Vista",9
"44909","2020-04-08 12:10:00",8,"Scenic Vista",9
"44910","2020-04-08 12:10:00",8,"Scenic Vista",10
"44911","2020-04-08 12:10:00",8,"Scenic Vista",10
"44912","2020-04-08 12:10:00",8,"Scenic Vista",10
"44913","2020-04-08 12:10:00",8,"Scenic Vista",9
"44914","2020-04-08 12:10:00",8,"Scenic Vista",10
"44915","2020-04-08 12:10:00",8,"Scenic Vista",7
"44916","2020-04-08 12:10:00",8,"Scenic Vista",9
"44917","2020-04-08 12:10:00",8,"Scenic Vista",10
"44918","2020-04-08 12:10:00",8,"Scenic Vista",10
"44919","2020-04-08 12:10:00",8,"Scenic Vista",9
"44920","2020-04-08 12:10:00",8,"Scenic Vista",10
"44921","2020-04-08 12:10:00",8,"Scenic Vista",8
"44922","2020-04-08 12:10:00",8,"Scenic Vista",8
"44923","2020-04-08 12:10:00",8,"Scenic Vista",9
"44924","2020-04-08 12:10:00",8,"Scenic Vista",9
"44925","2020-04-08 12:10:00",8,"Scenic Vista",9
"44926","2020-04-08 12:10:00",8,"Scenic Vista",9
"44927","2020-04-08 12:10:00",8,"Scenic Vista",9
"44928","2020-04-08 12:10:00",8,"Scenic Vista",9
"44929","2020-04-08 12:10:00",8,"Scenic Vista",9
"44930","2020-04-08 12:10:00",8,"Scenic Vista",9
"44931","2020-04-08 12:10:00",8,"Scenic Vista",9
"44932","2020-04-08 12:10:00",8,"Scenic Vista",9
"44933","2020-04-08 12:10:00",8,"Scenic Vista",9
"44934","2020-04-08 12:10:00",8,"Scenic Vista",9
"44935","2020-04-08 12:10:00",8,"Scenic Vista",9
"44936","2020-04-08 12:10:00",8,"Scenic Vista",9
"44937","2020-04-08 12:10:00",8,"Scenic Vista",9
"44938","2020-04-08 12:10:00",8,"Scenic Vista",10
"44939","2020-04-08 12:10:00",8,"Scenic Vista",10
"44940","2020-04-08 12:10:00",8,"Scenic Vista",9
"44941","2020-04-08 12:10:00",8,"Scenic Vista",8
"44942","2020-04-08 12:10:00",8,"Scenic Vista",9
"44943","2020-04-08 12:10:00",8,"Scenic Vista",8
"44944","2020-04-08 12:10:00",8,"Scenic Vista",8
"44945","2020-04-08 12:10:00",8,"Scenic Vista",9
"44946","2020-04-08 12:10:00",8,"Scenic Vista",9
"44947","2020-04-08 12:10:00",8,"Scenic Vista",9
"44948","2020-04-08 12:10:00",8,"Scenic Vista",9
"44949","2020-04-08 12:10:00",8,"Scenic Vista",8
"44950","2020-04-08 12:10:00",8,"Scenic Vista",8
"44951","2020-04-08 12:10:00",8,"Scenic Vista",9
"44952","2020-04-08 12:10:00",8,"Scenic Vista",9
"44953","2020-04-08 12:10:00",8,"Scenic Vista",9
"44954","2020-04-08 12:10:00",8,"Scenic Vista",9
"44955","2020-04-08 12:10:00",8,"Scenic Vista",8
"44956","2020-04-08 12:10:00",11,"Terrapin",6
"44957","2020-04-08 12:10:00",11,"Terrapin",5
"44958","2020-04-08 12:10:00",11,"Terrapin",6
"44959","2020-04-08 12:10:00",11,"Terrapin",6
"44960","2020-04-08 12:10:00",11,"Terrapin",6
"44961","2020-04-08 12:10:00",11,"Terrapin",5
"44962","2020-04-08 12:10:00",11,"Terrapin",5
"44963","2020-04-08 12:10:00",11,"Terrapin",6
"44964","2020-04-08 12:10:00",11,"Terrapin",5
"44965","2020-04-08 12:10:00",11,"Terrapin",5
"44966","2020-04-08 12:10:00",11,"Terrapin",5
"44967","2020-04-08 12:10:00",11,"Terrapin",5
"44968","2020-04-08 12:10:00",12,"Pepper Mill",5
"44969","2020-04-08 12:10:00",12,"Pepper Mill",4
"44970","2020-04-08 12:10:00",12,"Pepper Mill",5
"44971","2020-04-08 12:10:00",12,"Pepper Mill",3
"44972","2020-04-08 12:10:00",12,"Pepper Mill",4
"44973","2020-04-08 12:10:00",12,"Pepper Mill",4
"44974","2020-04-08 12:10:00",12,"Pepper Mill",2
"44975","2020-04-08 12:10:00",12,"Pepper Mill",4
"44976","2020-04-08 12:10:00",12,"Pepper Mill",5
"44977","2020-04-08 12:10:00",12,"Pepper Mill",5
"44978","2020-04-08 12:10:00",12,"Pepper Mill",3
"44979","2020-04-08 12:10:00",12,"Pepper Mill",4
"44980","2020-04-08 12:10:00",12,"Pepper Mill",3
"44981","2020-04-08 12:10:00",12,"Pepper Mill",5
"44982","2020-04-08 12:10:00",12,"Pepper Mill",3
"44983","2020-04-08 12:10:00",12,"Pepper Mill",4
"44984","2020-04-08 12:10:00",12,"Pepper Mill",3
"44985","2020-04-08 12:10:00",12,"Pepper Mill",5
"44986","2020-04-08 12:10:00",12,"Pepper Mill",5
"44987","2020-04-08 12:10:00",12,"Pepper Mill",5
"44988","2020-04-08 12:10:00",12,"Pepper Mill",4
"44989","2020-04-08 12:10:00",12,"Pepper Mill",5
"44990","2020-04-08 12:10:00",12,"Pepper Mill",5
"44991","2020-04-08 12:10:00",12,"Pepper Mill",3
"44992","2020-04-08 12:10:00",12,"Pepper Mill",5
"44993","2020-04-08 12:10:00",13,"Cheddarford",2
"44994","2020-04-08 12:10:00",13,"Cheddarford",2
"44995","2020-04-08 12:10:00",13,"Cheddarford",5
"44996","2020-04-08 12:10:00",13,"Cheddarford",5
"44997","2020-04-08 12:10:00",14,"Easton",7
"44998","2020-04-08 12:10:00",14,"Easton",7
"44999","2020-04-08 12:10:00",14,"Easton",6
"45000","2020-04-08 12:10:00",14,"Easton",6
"45001","2020-04-08 12:10:00",14,"Easton",7
"45002","2020-04-08 12:10:00",14,"Easton",8
"45003","2020-04-08 12:10:00",14,"Easton",5
"45004","2020-04-08 12:10:00",14,"Easton",8
"45005","2020-04-08 12:10:00",14,"Easton",6
"45006","2020-04-08 12:10:00",14,"Easton",6
"45007","2020-04-08 12:10:00",14,"Easton",6
"45008","2020-04-08 12:10:00",14,"Easton",7
"45009","2020-04-08 12:10:00",14,"Easton",6
"45010","2020-04-08 12:10:00",14,"Easton",6
"45011","2020-04-08 12:10:00",15,"Weston",1
"45012","2020-04-08 12:10:00",15,"Weston",3
"45013","2020-04-08 12:10:00",15,"Weston",5
"45014","2020-04-08 12:10:00",15,"Weston",3
"45015","2020-04-08 12:10:00",15,"Weston",3
"45016","2020-04-08 12:10:00",15,"Weston",2
"45017","2020-04-08 12:10:00",15,"Weston",4
"45018","2020-04-08 12:10:00",15,"Weston",4
"45019","2020-04-08 12:10:00",15,"Weston",3
"45020","2020-04-08 12:10:00",15,"Weston",3
"45021","2020-04-08 12:10:00",15,"Weston",3
"45022","2020-04-08 12:10:00",15,"Weston",3
"45023","2020-04-08 12:10:00",15,"Weston",3
"45024","2020-04-08 12:10:00",15,"Weston",2
"45025","2020-04-08 12:10:00",15,"Weston",3
"45026","2020-04-08 12:10:00",15,"Weston",2
"45027","2020-04-08 12:10:00",15,"Weston",3
"45028","2020-04-08 12:10:00",15,"Weston",3
"45029","2020-04-08 12:10:00",16,"Southton",2
"45030","2020-04-08 12:10:00",16,"Southton",5
"45031","2020-04-08 12:10:00",16,"Southton",5
"45032","2020-04-08 12:10:00",16,"Southton",2
"45033","2020-04-08 12:10:00",16,"Southton",1
"45034","2020-04-08 12:10:00",17,"Oak Willow",7
"45035","2020-04-08 12:10:00",17,"Oak Willow",6
"45036","2020-04-08 12:10:00",17,"Oak Willow",6
"45037","2020-04-08 12:10:00",17,"Oak Willow",5
"45038","2020-04-08 12:10:00",17,"Oak Willow",6
"45039","2020-04-08 12:10:00",17,"Oak Willow",6
"45040","2020-04-08 12:10:00",17,"Oak Willow",6
"45041","2020-04-08 12:10:00",17,"Oak Willow",5
"45042","2020-04-08 12:10:00",17,"Oak Willow",6
"45043","2020-04-08 12:10:00",17,"Oak Willow",5
"45044","2020-04-08 12:10:00",17,"Oak Willow",7
"45045","2020-04-08 12:10:00",17,"Oak Willow",5
"45046","2020-04-08 12:10:00",18,"East Parton",5
"45047","2020-04-08 12:10:00",18,"East Parton",5
"45048","2020-04-08 12:10:00",18,"East Parton",5
"45049","2020-04-08 12:10:00",18,"East Parton",4
"45050","2020-04-08 12:10:00",18,"East Parton",5
"45051","2020-04-08 12:10:00",18,"East Parton",4
"45052","2020-04-08 12:10:00",18,"East Parton",6
"45053","2020-04-08 12:10:00",18,"East Parton",4
"45054","2020-04-08 12:10:00",18,"East Parton",4
"45055","2020-04-08 12:10:00",18,"East Parton",4
"45056","2020-04-08 12:10:00",18,"East Parton",4
"45057","2020-04-08 12:10:00",18,"East Parton",4
"45058","2020-04-08 12:10:00",18,"East Parton",4
"45059","2020-04-08 12:10:00",18,"East Parton",4
"45060","2020-04-08 12:10:00",18,"East Parton",4
"45061","2020-04-08 12:10:00",18,"East Parton",5
"45062","2020-04-08 12:10:00",18,"East Parton",5
"45063","2020-04-08 12:10:00",18,"East Parton",4
"45064","2020-04-08 12:10:00",18,"East Parton",4
"45065","2020-04-08 12:10:00",18,"East Parton",4
"45066","2020-04-08 12:10:00",19,"West Parton",1
"45067","2020-04-08 12:10:00",19,"West Parton",1
"45068","2020-04-08 12:10:00",19,"West Parton",2
"45069","2020-04-08 12:10:00",19,"West Parton",1
"45070","2020-04-08 12:10:00",19,"West Parton",3
"45071","2020-04-08 12:15:00",1,"Palace Hills",4
"45072","2020-04-08 12:15:00",1,"Palace Hills",4
"45073","2020-04-08 12:15:00",1,"Palace Hills",4
"45074","2020-04-08 12:15:00",1,"Palace Hills",3
"45075","2020-04-08 12:15:00",1,"Palace Hills",5
"45076","2020-04-08 12:15:00",2,"Northwest",0
"45077","2020-04-08 12:15:00",2,"Northwest",5
"45078","2020-04-08 12:15:00",2,"Northwest",6
"45079","2020-04-08 12:15:00",2,"Northwest",5
"45080","2020-04-08 12:15:00",2,"Northwest",4
"45081","2020-04-08 12:15:00",2,"Northwest",5
"45082","2020-04-08 12:15:00",2,"Northwest",6
"45083","2020-04-08 12:15:00",2,"Northwest",5
"45084","2020-04-08 12:15:00",2,"Northwest",4
"45085","2020-04-08 12:15:00",2,"Northwest",6
"45086","2020-04-08 12:15:00",2,"Northwest",4
"45087","2020-04-08 12:15:00",2,"Northwest",4
"45088","2020-04-08 12:15:00",2,"Northwest",6
"45089","2020-04-08 12:15:00",2,"Northwest",6
"45090","2020-04-08 12:15:00",2,"Northwest",5
"45091","2020-04-08 12:15:00",2,"Northwest",6
"45092","2020-04-08 12:15:00",2,"Northwest",5
"45093","2020-04-08 12:15:00",2,"Northwest",5
"45094","2020-04-08 12:15:00",4,"Safe Town",4
"45095","2020-04-08 12:15:00",4,"Safe Town",3
"45096","2020-04-08 12:15:00",4,"Safe Town",4
"45097","2020-04-08 12:15:00",4,"Safe Town",2
"45098","2020-04-08 12:15:00",4,"Safe Town",4
"45099","2020-04-08 12:15:00",4,"Safe Town",5
"45100","2020-04-08 12:15:00",4,"Safe Town",5
"45101","2020-04-08 12:15:00",4,"Safe Town",5
"45102","2020-04-08 12:15:00",4,"Safe Town",5
"45103","2020-04-08 12:15:00",4,"Safe Town",5
"45104","2020-04-08 12:15:00",4,"Safe Town",5
"45105","2020-04-08 12:15:00",4,"Safe Town",5
"45106","2020-04-08 12:15:00",4,"Safe Town",5
"45107","2020-04-08 12:15:00",4,"Safe Town",5
"45108","2020-04-08 12:15:00",4,"Safe Town",6
"45109","2020-04-08 12:15:00",4,"Safe Town",4
"45110","2020-04-08 12:15:00",5,"Southwest",9
"45111","2020-04-08 12:15:00",5,"Southwest",4
"45112","2020-04-08 12:15:00",5,"Southwest",4
"45113","2020-04-08 12:15:00",5,"Southwest",4
"45114","2020-04-08 12:15:00",5,"Southwest",4
"45115","2020-04-08 12:15:00",5,"Southwest",4
"45116","2020-04-08 12:15:00",5,"Southwest",4
"45117","2020-04-08 12:15:00",5,"Southwest",5
"45118","2020-04-08 12:15:00",5,"Southwest",4
"45119","2020-04-08 12:15:00",6,"Downtown",10
"45120","2020-04-08 12:15:00",6,"Downtown",2
"45121","2020-04-08 12:15:00",6,"Downtown",2
"45122","2020-04-08 12:15:00",6,"Downtown",2
"45123","2020-04-08 12:15:00",6,"Downtown",2
"45124","2020-04-08 12:15:00",6,"Downtown",3
"45125","2020-04-08 12:15:00",6,"Downtown",3
"45126","2020-04-08 12:15:00",6,"Downtown",2
"45127","2020-04-08 12:15:00",6,"Downtown",2
"45128","2020-04-08 12:15:00",6,"Downtown",2
"45129","2020-04-08 12:15:00",11,"Terrapin",6
"45130","2020-04-08 12:15:00",11,"Terrapin",4
"45131","2020-04-08 12:15:00",11,"Terrapin",4
"45132","2020-04-08 12:15:00",11,"Terrapin",4
"45133","2020-04-08 12:15:00",11,"Terrapin",4
"45134","2020-04-08 12:15:00",11,"Terrapin",5
"45135","2020-04-08 12:15:00",11,"Terrapin",6
"45136","2020-04-08 12:15:00",11,"Terrapin",4
"45137","2020-04-08 12:15:00",11,"Terrapin",4
"45138","2020-04-08 12:15:00",11,"Terrapin",4
"45139","2020-04-08 12:15:00",11,"Terrapin",4
"45140","2020-04-08 12:15:00",12,"Pepper Mill",5
"45141","2020-04-08 12:15:00",12,"Pepper Mill",6
"45142","2020-04-08 12:15:00",12,"Pepper Mill",3
"45143","2020-04-08 12:15:00",12,"Pepper Mill",5
"45144","2020-04-08 12:15:00",12,"Pepper Mill",4
"45145","2020-04-08 12:15:00",12,"Pepper Mill",5
"45146","2020-04-08 12:15:00",12,"Pepper Mill",4
"45147","2020-04-08 12:15:00",12,"Pepper Mill",4
"45148","2020-04-08 12:15:00",12,"Pepper Mill",4
"45149","2020-04-08 12:15:00",12,"Pepper Mill",3
"45150","2020-04-08 12:15:00",12,"Pepper Mill",4
"45151","2020-04-08 12:15:00",12,"Pepper Mill",5
"45152","2020-04-08 12:15:00",12,"Pepper Mill",3
"45153","2020-04-08 12:15:00",12,"Pepper Mill",2
"45154","2020-04-08 12:15:00",12,"Pepper Mill",3
"45155","2020-04-08 12:15:00",12,"Pepper Mill",5
"45156","2020-04-08 12:15:00",12,"Pepper Mill",2
"45157","2020-04-08 12:15:00",12,"Pepper Mill",4
"45158","2020-04-08 12:15:00",12,"Pepper Mill",5
"45159","2020-04-08 12:15:00",12,"Pepper Mill",4
"45160","2020-04-08 12:15:00",12,"Pepper Mill",4
"45161","2020-04-08 12:15:00",13,"Cheddarford",2
"45162","2020-04-08 12:15:00",13,"Cheddarford",3
"45163","2020-04-08 12:15:00",13,"Cheddarford",4
"45164","2020-04-08 12:15:00",13,"Cheddarford",1
"45165","2020-04-08 12:15:00",14,"Easton",7
"45166","2020-04-08 12:15:00",14,"Easton",6
"45167","2020-04-08 12:15:00",14,"Easton",7
"45168","2020-04-08 12:15:00",14,"Easton",8
"45169","2020-04-08 12:15:00",14,"Easton",8
"45170","2020-04-08 12:15:00",14,"Easton",7
"45171","2020-04-08 12:15:00",14,"Easton",7
"45172","2020-04-08 12:15:00",14,"Easton",7
"45173","2020-04-08 12:15:00",14,"Easton",6
"45174","2020-04-08 12:15:00",14,"Easton",8
"45175","2020-04-08 12:15:00",14,"Easton",7
"45176","2020-04-08 12:15:00",14,"Easton",7
"45177","2020-04-08 12:15:00",14,"Easton",6
"45178","2020-04-08 12:15:00",14,"Easton",7
"45179","2020-04-08 12:15:00",14,"Easton",7
